¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
à(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3917
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43214
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59989
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76327
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93254
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10787
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28944
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47745
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67209
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87361
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.995175
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.311342
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.658639
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.041835
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.466726
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.940432
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.471783
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.07188
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.75399
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37882
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37455
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54681
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.839
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85234
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15565
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80776
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15197
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4722
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80529
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15189
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4212
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66517
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86755
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03493
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20829
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38789
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57385
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76641
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96573
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.010119
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.327741
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.676708
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.061841
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.488994
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.965357
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.499862
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10375
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.78999
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42261
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42579
ß(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64351
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0363
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07643
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30621
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07497
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45887
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.78868
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13186
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41634
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65695
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90617
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14479
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.31637
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49411
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67812
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86868
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.024858
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.34392
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.694542
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.081591
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.510979
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.989971
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.527602
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13524
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.8256
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46581
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47645
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74156
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23853
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30651
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87108
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34975
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77719
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11709
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41741
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65483
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90074
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15548
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41934
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60804
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.79029
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97901
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.03939
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.35987
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.712129
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.101072
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.532669
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.014269
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.554994
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.16634
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86079
á(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50848
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52645
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83965
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44584
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54399
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46071
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63232
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1074
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4243
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65869
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90145
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15289
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41335
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68323
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91038
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.053705
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.375589
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.729463
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.120278
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.554064
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.038236
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.582023
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.19705
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.89555
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55051
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57578
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93774
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65841
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81234
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72131
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92297
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43688
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66843
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90821
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15648
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41372
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.68018
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95629
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.067803
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.391072
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.746541
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.139203
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.57515
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.061869
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.608683
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.22735
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.92987
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59198
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62442
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03576
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87637
ó(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08851
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98904
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24236
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70451
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9473
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.19877
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45928
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72919
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.081674
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.406309
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.76335
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.157839
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.595916
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.085146
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.634953
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.25722
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.96531
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63277
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67233
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13369
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09995
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3728
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39433
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.63971
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.04649
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29701
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.55655
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82538
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.095315
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.421295
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.779885
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.176176
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.616356
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.108071
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.660829
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.28665
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.00173
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67189
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71951
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23143
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31165
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6655
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91718
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91893
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40159
(376.97, 7.92, 344.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66031
