¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317914
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87511
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095434
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32978
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579378
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453182
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29079
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63321
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00089
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37708
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88054
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38188
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93583
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89888
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22103
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27724
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67341
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09198
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69014
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210311
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424253
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652197
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897954
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163654
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451846
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677962
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886108
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107121
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342159
¹(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680232
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.606574
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29039
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63276
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99369
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3414
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91556
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41999
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26131
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01458
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95004
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3279
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72662
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14796
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208119
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420047
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647634
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893051
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158349
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446076
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688791
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897594
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.119287
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355065
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80209
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857351
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29064
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63304
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9613
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30689
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95162
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45922
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60193
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13384
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00054
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38089
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78228
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93923
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204503
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415837
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643101
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888163
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153073
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440327
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700064
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909518
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131964
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368534
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926355
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971904
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29156
·(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60832
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93001
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2735
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98873
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49967
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93463
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08933
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01539
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4362
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84043
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87521
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20061
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411671
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638635
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883327
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147824
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434634
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.711812
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92195
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145159
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382545
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053054
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973402
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27973
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57986
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8997
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24124
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02694
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54127
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05553
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05032
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98096
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49391
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90107
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02296
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196755
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.407525
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634181
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878502
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142613
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428971
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72399
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934858
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158824
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397091
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182268
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973192
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25386
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55237
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87048
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21008
¸(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06623
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58408
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27858
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01267
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94752
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55403
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12626
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19321
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192936
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403407
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629741
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873726
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137438
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423334
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734342
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948245
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173032
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44569
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313962
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.949635
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22886
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52584
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84227
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18002
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10663
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65028
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2457
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97629
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.915
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6166
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10082
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36705
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189088
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399317
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.625322
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868944
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132284
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417747
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.728225
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962132
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187735
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555602
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448207
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925095
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20477
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50029
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81506
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15105
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14816
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95094
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18877
´(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94119
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88341
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68166
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04209
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54461
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185338
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395227
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.620951
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86422
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127162
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412208
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722187
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97647
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202967
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667343
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463198
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895903
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18156
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47563
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78887
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1272
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1908
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23466
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11298
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90738
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85274
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7493
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98539
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72586
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181553
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.391189
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61661
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859524
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122053
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406676
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716161
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991336
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218721
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.780886
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441807
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8675
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15923
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45195
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76368
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1193
(440.61, 13.99, 278.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21376
