¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06179
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586412
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.622999
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.967604
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.404675
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.877198
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38821
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00758
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70388
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51164
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54708
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92266
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33592
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03147
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04708
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54416
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.843636
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046049
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68735
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952694
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358142
¥(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815034
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333806
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466224
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577974
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974922
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.41186
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.892198
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40485
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02711
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71722
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53879
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57048
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93473
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34508
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02581
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04016
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53545
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84268
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453177
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683788
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935432
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338766
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79309
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308762
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364661
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.584739
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982347
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.420051
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907417
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42173
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04686
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73054
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56621
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59385
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94684
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35431
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02038
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03348
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52714
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.84174
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449912
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680255
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928723
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318973
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770738
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273376
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272567
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591598
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98988
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428359
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.922853
§(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43885
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06683
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74424
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59388
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61721
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95896
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3636
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01517
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02712
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51918
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232784
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44665
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67675
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924941
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298867
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74797
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168852
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.183323
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597495
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.997519
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436785
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938506
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45622
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07856
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76703
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62181
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64053
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97111
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35286
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01019
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02105
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51155
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229819
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443397
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673253
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921149
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278386
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724822
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.068129
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.096829
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582802
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005261
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445328
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.94698
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47384
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08709
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79007
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64999
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66328
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9192
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34893
¹(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00547
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01526
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50424
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229298
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44018
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669763
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917401
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257576
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701307
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.971037
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.012977
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547936
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.013109
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.453986
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.950891
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4917
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0956
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81336
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67842
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68552
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.9437
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34516
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00096
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00971
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.49733
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228838
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438734
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666294
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913674
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23642
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677374
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.877422
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944273
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512746
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.02106
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.462762
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.95481
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50979
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10409
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83691
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6962
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70769
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97071
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3416
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99666
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00448
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48036
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.228355
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438219
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663725
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909913
±(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214965
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653165
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787134
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.913444
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477246
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029116
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.471652
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961366
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52813
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11286
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8607
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71139
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72979
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99766
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33823
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99262
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99953
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35526
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227941
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437764
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.663219
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90626
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19318
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.632028
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700439
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.882347
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441454
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031289
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.480655
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.971351
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54672
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13362
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88474
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72653
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75182
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02454
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33502
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98877
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99483
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23238
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89245
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227525
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437342
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662781
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905652
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171106
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610544
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63987
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.85099
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405387
(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.033306
°(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.489772
