¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149933
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40662
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47063
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72064
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20988
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08113
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.434
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74972
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.252924
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478084
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720894
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450159
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.757443
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092424
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458923
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861612
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306029
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798922
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34852
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9652
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66192
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45511
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36625
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42355
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66498
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14308
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98239
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31626
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53449
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243175
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467574
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709743
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438091
ª(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744252
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078014
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443165
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844276
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286821
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777533
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32464
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93833
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6314
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42026
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32599
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37657
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60949
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07656
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88442
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1691
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32154
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.233431
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45707
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145001
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425957
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731094
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063635
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427382
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82689
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267617
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756166
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30075
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91145
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60094
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38544
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28587
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32978
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55424
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01028
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78719
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95275
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1109
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223693
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446578
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133847
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413848
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717909
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049234
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411612
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809548
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248394
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734858
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2769
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8795
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57057
²(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35071
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24582
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2831
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49914
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94429
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69078
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74045
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.90263
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21396
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864882
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122668
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.401726
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704725
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034868
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395849
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792194
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229246
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713522
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24959
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84722
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53758
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31606
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20589
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23656
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44426
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8786
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51768
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53214
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27307
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204238
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854543
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11151
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389626
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691573
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020472
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380102
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774862
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210082
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690092
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22098
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81508
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50405
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28152
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16606
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1902
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38962
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81322
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34247
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32775
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89419
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83153
¹(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606858
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.844201
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100355
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377506
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678404
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006118
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364363
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757561
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189931
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664542
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19246
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78306
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47054
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24705
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12636
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.144
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33518
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7153
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17071
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12723
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58755
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62095
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597299
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833866
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089149
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365398
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665227
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991773
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348641
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740196
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166943
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639059
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16405
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75122
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43709
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21266
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08681
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09798
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28096
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60397
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00227
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93042
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39388
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41629
(443.70, 14.55, 264.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11113
(443.70, 14.55, 264.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238879
(443.70, 14.55, 264.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372447
