¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85335
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85641
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83977
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53256
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0551
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.95612
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0665
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.359011
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743329
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166102
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633387
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04564
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43528
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85808
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02568
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85396
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49291
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27497
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48318
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9273
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400126
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788568
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216041
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686793
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04713
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43691
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85983
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32339
„(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49279
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95952
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70096
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.77959
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03472
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441345
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.833844
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.266076
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688256
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0487
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4386
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86171
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63345
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1839
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58521
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15679
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98783
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29667
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.91636
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482596
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879205
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316228
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689777
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05033
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44038
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86361
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51166
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88583
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27432
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68147
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.359
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5931
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.96536
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523866
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924643
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357024
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691362
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05204
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44224
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86567
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23295
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59803
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97437
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.36853
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83229
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79852
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11074
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89828
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565141
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970142
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358565
ƒ(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693039
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05387
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44419
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86779
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96354
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32007
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68483
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06668
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46674
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05784
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39022
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606465
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015634
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360151
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694778
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05573
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44623
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30311
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05777
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40526
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77541
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16301
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56924
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60766
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03367
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634389
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046534
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364051
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698791
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05992
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45056
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87446
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24666
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02426
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3534
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69713
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05639
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43204
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80982
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23437
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639524
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056412
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371792
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707126
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06891
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46033
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85858
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24036
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81439
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32051
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66298
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02082
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5143
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79721
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49322
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644269
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065838
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379641
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.71556
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07803
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47018
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83904
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23248
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68047
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28949
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63075
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98738
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.43233
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02859
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64859
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.074726
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.387542
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72407
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08722
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48015
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16839
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54981
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26036
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60048
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12293
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57937
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652554
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082217
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395523
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732656
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09652
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47846
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80145
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04712
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42232
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8181
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57218
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12367
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94326
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659383
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089741
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403566
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74135
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10585
„(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4615
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78339
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92869
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29795
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68727
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.69633
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25054
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666054
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097275
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411693
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.750098
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11534
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44505
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76582
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81311
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17657
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55969
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.69728
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672276
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104906
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419883
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75893
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12487
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42899
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7487
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7003
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05815
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43523
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83303
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678049
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111722
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428137
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767843
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11454
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4134
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73212
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59016
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94261
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31384
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70534
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683316
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117586
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436483
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776792
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1003
(425.06, 9.52, 363.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39826
