¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¿(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424913
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49962
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12209
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999817
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218463
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454647
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711668
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.98894
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798693
å(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154094
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552516
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000082
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506866
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09375
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76997
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5709
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49755
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69294
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24477
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4112
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59436
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998617
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217168
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453246
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709507
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472396
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79689
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.152119
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55223
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999728
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.498184
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08327
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76094
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56048
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47314
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66058
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20999
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30492
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.15459
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997381
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215836
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.451804
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.173264
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.470672
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794999
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150058
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551787
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99925
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497635
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07259
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7516
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54313
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44838
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62966
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17394
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23534
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96081
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99611
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214465
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450321
ú(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17165
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468861
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793046
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147904
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551287
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998657
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496994
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06169
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74192
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52158
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42331
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60766
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13662
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16424
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79648
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994806
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.213057
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896617
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.169948
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467031
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791056
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146775
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550607
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99798
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496183
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05443
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7245
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49978
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39791
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58487
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09371
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09167
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65297
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993466
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211611
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894994
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168235
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.465185
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788963
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146094
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549843
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99711
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495241
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05293
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70536
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47774
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37318
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56139
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03375
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01765
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50459
ö(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992093
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641273
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893372
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166458
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463251
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786887
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145295
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54898
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996129
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494141
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04447
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.686
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45539
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35307
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53713
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97391
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94233
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35168
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.40645
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639714
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89167
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164629
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461258
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784706
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144418
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547965
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995023
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49038
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03595
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67559
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4328
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33235
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92842
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86568
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1945
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.404961
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638142
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88998
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162761
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459205
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782499
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14338
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546865
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993777
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482674
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02725
(382.88, 7.00, 351.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6681
