¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¡(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.30511
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33903
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41659
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61692
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95995
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.27356
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65424
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23556
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01474
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.00851
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.20432
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.179682
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.786057
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52556
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32303
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34713
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.55598
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90787
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25506
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.64149
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22771
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02186
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.02715
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.21513
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149209
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.740784
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.478019
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30659
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24513
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49276
Ì(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85347
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23479
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62679
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24966
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.24875
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.0434
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.22388
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117999
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694536
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.429442
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28793
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15722
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42736
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79684
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21274
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6101
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25957
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0678
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11059
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.52789
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.086077
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647362
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376125
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22247
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09507
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35987
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73804
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14472
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60248
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2674
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06968
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.11175
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053465
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599298
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.319413
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15586
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03099
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29967
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67716
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12301
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59285
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26383
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.07777
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10175
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018949
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558316
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.261766
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08817
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9651
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24146
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61424
ğ(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09941
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58118
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24983
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08401
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08963
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98083
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519543
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.203244
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01947
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89747
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1589
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66901
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07398
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55275
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23338
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08845
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07532
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.942031
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480092
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.143899
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.949831
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82819
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07481
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5961
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04669
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52014
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21455
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0911
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05892
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902572
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.439987
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083785
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.879316
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75735
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98928
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52134
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0017
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48537
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19337
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09192
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05533
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.862482
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399268
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022958
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.811561
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70007
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90241
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44481
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91655
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44846
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16978
ù(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09091
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.05417
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834974
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357955
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961467
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.746156
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6775
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94208
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36655
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82964
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40949
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14392
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08176
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0508
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807122
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316082
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.899369
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.672458
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58976
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84285
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25579
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74102
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37913
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11574
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05708
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04523
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778817
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273678
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.84761
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.598194
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5014
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74271
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13207
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65625
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34988
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.08525
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03038
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03752
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750082
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230498
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798357
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523428
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41253
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64177
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00757
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57716
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29641
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0525
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00168
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02765
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720929
ø(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181406
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.748595
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44822
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32322
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52631
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89955
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49628
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19643
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01756
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97099
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01558
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691371
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131844
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.698361
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.372626
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23353
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40487
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79626
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40704
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09448
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98041
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93832
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99467
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.661431
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097039
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.647689
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.296707
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14354
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28989
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69162
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30101
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9907
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93925
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89445
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98325
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63112
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.063045
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.596608
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220513
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06241
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17705
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58573
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19368
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88516
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89102
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85962
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96279
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600455
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.028668
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545153
(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158829
Š(435.77, 14.56, 309.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96221
