¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.03465
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160649
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617295
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.176783
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.782831
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54624
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53293
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77709
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54788
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.9971
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079414
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405694
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759981
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160074
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.616651
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.17401
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776341
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53871
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51719
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75178
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47816
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3172
Ÿ(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078321
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.40449
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758838
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159062
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.615519
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.170627
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.770389
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53014
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49999
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7246
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40491
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.61032
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.076935
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.402969
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.757368
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.157608
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613891
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.166633
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.76584
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52053
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48134
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69557
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32825
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.88302
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075264
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401131
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.755568
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155719
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611774
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.162033
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760601
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50988
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46125
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66472
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25571
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.16556
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.073304
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.398975
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753441
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153387
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.609167
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156826
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.75467
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49821
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43975
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6321
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20025
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.44897
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.071055
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.396506
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750987
°(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.15062
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.606071
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.151019
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.748056
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48552
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41686
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59771
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.1424
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.74074
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068523
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393722
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748209
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147419
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602488
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144613
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740762
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47182
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39259
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56162
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74665
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0065
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.065703
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.390625
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.745104
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.143784
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598419
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.136309
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.732791
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45713
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36696
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52385
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63103
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02745
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062603
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387215
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741679
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.139716
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593866
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.126872
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724148
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44146
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.33976
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48443
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51289
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03735
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059217
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383497
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.737929
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.135219
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.588836
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116695
¼(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.714838
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4248
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30507
(381.69, 13.95, 262.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4391
