¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768527
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984094
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310728
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666647
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055832
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485065
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931109
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38003
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87311
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41721
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02049
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44874
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76485
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10646
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46892
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85413
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26419
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70155
ö(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11204
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41686
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72396
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04594
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38387
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73892
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11232
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100499
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296968
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9019
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135956
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.392571
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669484
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969183
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29459
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649015
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036509
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46179
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891251
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33637
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83254
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38117
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9902
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47927
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80371
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14751
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51231
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9001
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31303
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73508
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13624
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49982
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81026
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13588
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47769
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83687
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59354
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089623
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28533
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.889808
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124292
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380007
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655906
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954474
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278574
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631559
(425.10, 9.45, 363.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016052
