¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663091
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.33037
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.031632
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.225424
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.433074
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656082
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896173
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.155341
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.435904
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750962
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.119032
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.527931
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.98161
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13465
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77877
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90386
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81543
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39538
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44355
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8777
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74198
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94474
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.38907
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.99245
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.97728
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.06817
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.9931
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.00681
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.97627
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.99576
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.05406
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.11648
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.18361
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028885
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.222484
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429922
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652694
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.892521
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.151396
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.431628
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.753521
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.122546
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531822
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.985938
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.492613
‰(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73403
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79421
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77641
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35272
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20901
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81535
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.673
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9701
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.15472
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.88385
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.80778
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.94032
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.83813
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.81577
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.84236
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.86573
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.93074
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.97989
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.04185
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.026198
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.21961
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426839
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649383
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.888952
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147539
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427449
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.756093
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126057
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535705
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.990259
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.497449
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73743
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68555
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73835
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31103
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08572
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75451
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60568
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99537
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.93054
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.81357
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.7608
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.89911
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.77536
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.77506
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.77727
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.8246
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.89246
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.93696
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.98485
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.023574
Ë(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216804
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.42383
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646147
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885467
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143774
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.425613
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758672
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129561
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539583
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.994576
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.502278
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06534
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57788
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70114
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27039
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09838
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5508
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5401
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.92685
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.9883
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 16.9305
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 18.46071
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.65115
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.02067
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.0228
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.02747
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.03612
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.05427
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.07807
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.10449
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.021014
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214063
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420893
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64299
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.882067
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1401
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427979
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76139
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13306
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543457
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998883
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.507101
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0688
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47117
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66485
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23066
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11096
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2512
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47617
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.80744
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.3074
æ(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.39883
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.20933
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.55817
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.34031
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.34266
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.34755
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.36298
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.3814
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.40246
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.42886
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018515
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211391
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418028
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639912
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.87875
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136516
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430351
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76456
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.136554
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547323
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003185
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.510584
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07226
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7071
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61555
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19193
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12353
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9597
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41386
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.73002
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.69497
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.67712
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.74739
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.50955
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.66155
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.6773
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.6888
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.70533
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.72454
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.74644
(325.27, 7.18, 392.00) (340.92, 2.68, 358.09) (3.14, 4.70, 9.95) Truck 17.77106
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.016081
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208787
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415236
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63691
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.875517
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133022
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432734
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767726
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140039
(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551183
ù(325.27, 7.18, 392.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.007482
