¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.880195
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.390797
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.59144
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80614
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.036383
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287629
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568015
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872058
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.203093
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569389
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97133
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.414345
×(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.904411
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41548
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9628
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55198
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22482
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98246
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81246
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69421
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78106
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41442
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88541
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201097
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.388869
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589379
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803935
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048297
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350815
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681649
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044753
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.695737
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083698
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509395
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978495
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47468
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62755
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07726
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53174
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.197
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94553
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75932
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61584
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6808
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22015
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63358
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27128
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506893
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966571
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191409
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438205
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70996
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.009939
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335513
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690046
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077469
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502541
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970928
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45745
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93869
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47308
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12865
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34861
‰(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90938
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70732
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53928
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58188
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.03105
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38785
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556572
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753541
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963615
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18823
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.435511
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705615
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00524
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330433
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684469
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071396
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495831
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.963562
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42657
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90485
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4356
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09033
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79786
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13365
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65645
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4645
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48428
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84694
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14804
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554282
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750926
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960771
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185218
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432974
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702637
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000688
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325437
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679045
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.065453
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489313
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956335
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39631
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87164
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39873
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04899
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75698
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49838
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82146
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39148
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36325
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66766
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.91397
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551917
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748371
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95807
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182308
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430546
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700049
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996207
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32056
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673763
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059636
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482941
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929811
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3666
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83908
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36238
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0083
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71698
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44427
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17293
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39645
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23822
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49859
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68547
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549673
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.745984
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955529
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179578
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428216
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697537
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991838
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315846
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668606
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053995
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476742
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897421
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33747
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80717
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32664
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96831
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67756
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37771
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10083
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69371
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11615
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34681
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4167
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547532
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743706
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953065
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176974
£(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426034
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695156
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987588
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311234
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663578
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04851
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470686
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865591
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30887
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77585
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29144
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92893
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63874
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31254
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03026
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78491
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10049
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19791
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11677
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53218
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545501
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741553
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950782
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174531
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423941
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.692914
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983486
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306744
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658695
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043152
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442529
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834316
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28086
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74519
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25682
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89021
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60062
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24877
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95932
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70839
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3243
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04492
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82716
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13855
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543612
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739556
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948623
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172361
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421968
(387.41, 12.01, 326.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690808
