¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660645
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296458
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612508
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945965
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307735
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701484
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13163
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55078
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00388
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4838
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99291
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52309
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10437
İ(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73241
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40833
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15659
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9894
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38155
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42231
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05794
(423.26, 9.01, 364.74) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.97458
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977633
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271281
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588631
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920092
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.279616
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670808
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09804
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52802
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97911
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45678
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97322
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50155
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08073
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7123
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38618
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93847
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34158
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23453
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.36483
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98029
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.47905
(423.26, 9.01, 364.74) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.95402
(423.26, 9.01, 364.74) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.9723
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954398
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246213
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561593
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894306
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251617
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640297
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06466
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50556
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95469
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43006
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9504
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48049
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0576
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69278
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91944
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51532
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31462
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20587
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30805
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8939
¬(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.10322
(423.26, 9.01, 364.74) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.95439
(423.26, 9.01, 364.74) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 24.95771
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93127
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221253
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534561
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868691
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223768
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609968
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03148
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48329
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93054
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4037
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92153
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45986
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63836
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11246
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77334
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47804
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28841
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17807
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80844
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74596
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.492066
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785991
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.50762
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843154
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196055
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579785
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998463
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45708
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90671
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05363
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43229
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90786
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.48053
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08144
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74383
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4416
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26299
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15113
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23339
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72394
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29858
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.47126
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.742248
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034876
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.350594
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.692011
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.063947
ì(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458896
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.891315
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36678
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83715
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34321
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87742
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.4529
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05102
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71497
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40596
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23833
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12504
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19427
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64038
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9835
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450528
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.71989
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.010697
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.325889
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.665144
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034626
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.429712
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.859297
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33151
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80815
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31537
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84741
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42581
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.02119
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68674
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37114
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21445
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.09981
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.15598
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55777
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.77811
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429875
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.697623
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986623
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301291
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.638402
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.00545
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.400698
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827477
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29646
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77949
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2812
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81781
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39925
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99195
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65915
ë(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33712
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19132
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07542
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1185
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4761
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56628
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409304
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675447
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962653
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.276806
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.611787
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976425
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371855
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795854
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26164
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75115
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24782
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78863
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37321
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9633
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63218
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3039
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16895
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05188
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08183
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.40017
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3574
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388814
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653366
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.938793
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.252433
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585302
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947549
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343187
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.764432
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22705
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72314
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21708
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75988
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3477
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93524
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60584
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27148
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14733
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02917
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04597
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.35522
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19699
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368415
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631384
(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.915045
ê(423.26, 9.01, 364.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.22818
