¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0919
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311791
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602758
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922924
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276885
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670191
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300995
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787848
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301812
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837819
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25637
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75526
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30688
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44219
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52592
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61265
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70245
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79542
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88356
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96633
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05206
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14087
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23285
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32804
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42663
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5287
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63435
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74372
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.74032
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39869
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698364
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02855
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394135
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801063
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358036
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824693
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324641
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826396
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23497
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73164
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28071
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36773
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45024
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53563
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62411
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71567
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81049
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90059
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9853
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07304
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16388
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25795
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35535
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45616
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56055
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66862
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.61365
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487775
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796422
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137075
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514843
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93611
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39492
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84487
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347246
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815309
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21373
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70823
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21726
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29571
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37696
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46113
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54826
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63851
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73191
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82862
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92088
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00759
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09739
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19036
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28661
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38625
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48944
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88467
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.4894
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579016
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897096
Œ(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248641
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639138
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.020791
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412832
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864849
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369623
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804564
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19273
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68505
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14866
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22599
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30607
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38899
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47489
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56383
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65593
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75125
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84994
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9445
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03328
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12518
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22034
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31889
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42087
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28388
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.36965
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672565
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000425
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363359
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714987
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038302
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430602
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884605
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39178
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794203
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17191
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66211
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08228
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15851
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23744
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31923
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40393
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49162
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58244
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67642
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77373
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87446
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9715
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06238
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15651
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25397
Š(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35487
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70937
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.2543
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768427
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106496
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432545
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73106
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055815
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448121
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904137
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413681
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784141
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15131
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63942
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0181
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09323
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17111
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25178
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3353
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4218
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51134
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60408
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70008
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79945
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90232
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00197
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09509
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1915
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29132
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76233
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 20.14324
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866708
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170924
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.44732
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747137
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073347
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465422
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923458
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435075
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774492
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14079
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61694
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95595
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03011
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10694
(336.32, 7.45, 346.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18655
