¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353049
°(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747161
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020561
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.319924
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.651254
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01795
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426078
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879328
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385978
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.960924
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61309
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36992
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24862
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27586
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51061
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02593
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21929
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76049
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029703
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244345
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475834
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.726191
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997772
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295002
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.624075
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.987927
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.392819
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.842291
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344475
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914315
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56077
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31003
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17992
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19592
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.41559
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90936
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06888
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.53374
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.90393
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.01314
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226506
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456572
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70533
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975107
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.270217
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.597031
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958059
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359746
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.805473
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303238
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.868033
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50875
±(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2506
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11179
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11668
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.32141
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79398
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92027
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32442
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63744
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996655
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208756
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437406
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68458
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952569
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24557
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570129
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.928421
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326858
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.768883
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262271
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.822073
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45705
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19163
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04421
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03815
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22808
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6798
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.46561
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13773
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37165
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980247
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191093
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41834
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663939
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930158
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.221066
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.543369
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.898974
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29416
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732517
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221579
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776445
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40568
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13312
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9772
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96031
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13559
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56683
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32421
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95364
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.12514
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96392
ª(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173519
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.399376
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.643416
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907878
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196708
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516757
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869699
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.261657
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.696386
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181167
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.731011
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35464
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07508
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91075
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88318
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04396
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.45507
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.18458
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77215
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88231
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.947674
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156038
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380514
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.623008
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885732
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.172496
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490292
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840599
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229352
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.66049
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.141056
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.685872
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30393
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01752
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84488
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.80676
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95318
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34451
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0467
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.18487
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.64318
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931512
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138649
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361758
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602722
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863722
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148434
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.46398
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811674
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197248
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624833
¤(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.101243
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.641061
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25356
(443.81, 14.02, 271.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96043
