¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.922321
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880405
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.977522
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.07934
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.186209
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298495
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.416574
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546772
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.697047
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856521
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.026101
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206765
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399603
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.605803
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826817
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064195
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.289023
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.349401
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.422499
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.498722
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.578339
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.661536
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.74848
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.839551
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.934901
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.034828
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.139698
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.249818
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365578
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494055
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.641271
¸(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.797475
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96351
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.140282
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328825
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530297
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746071
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977712
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226892
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.270925
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.329167
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.389817
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.464787
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.543051
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.62483
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.710317
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.799741
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.893379
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.991493
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.09442
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.202471
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.315995
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442743
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587091
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.740151
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.902786
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075779
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260219
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457161
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667955
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894014
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1371
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.253322
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.311004
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.370961
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.433271
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.508692
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.589088
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.673108
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.760981
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.852963
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949337
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.050401
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.156396
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.267799
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392859
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.534421
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.684462
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843762
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013183
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.193649
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.386278
¶(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59231
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813073
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050282
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305708
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.236191
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.293359
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.352724
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.414441
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.478615
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55423
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.636813
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.723231
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813613
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.90826
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007492
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.111615
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220915
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.344364
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.48322
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630324
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786494
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95241
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129119
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317584
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519001
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734753
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966347
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215536
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484383
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.219542
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.276188
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.334986
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.396123
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.459713
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.525795
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.60151
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686438
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.775295
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.868312
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.965808
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.068028
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175366
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.297151
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.433423
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577756
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730818
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.89346
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066489
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250985
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448048
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658936
µ(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885173
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128433
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362328
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600267
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.203353
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.25948
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.317765
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.378349
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.441302
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.506795
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.574965
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.65059
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.73795
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.829408
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.925203
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02564
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.131065
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.251226
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.385013
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526657
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676777
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836224
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005763
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186414
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379251
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585532
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78311
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.982446
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194904
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421886
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.187633
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.243254
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.301014
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.361073
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.423463
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.48837
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55588
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.62617
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.701603
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.791559
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.885704
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.984411
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.087964
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206572
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.337957
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476962
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.624262
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.780617
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.946815
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123804
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293047
¹(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462245
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641779
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832635
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035846
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252637
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.172361
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.227503
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.284789
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.344305
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.406142
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.470455
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.537389
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.607012
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.67954
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.755092
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.84724
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.944268
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.046081
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163067
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.292145
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428659
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573278
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726619
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87348
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018693
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172177
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33469
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.506986
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689891
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884534
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091879
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313227
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.157484
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.212198
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.268992
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.328007
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.389334
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.453128
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.519437
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.588457
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.660347
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.735218
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.813282
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.905255
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.005277
(430.61, 10.88, 351.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.120759
