¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74099
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82925
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292877
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809404
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3551
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96395
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65071
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45284
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39394
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49122
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78696
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31732
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12609
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54927
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09703
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989065
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199761
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426814
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672165
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938069
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722784
ã(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052904
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413788
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827559
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290976
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807285
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35449
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96326
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64992
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4563
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39798
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49599
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79258
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34187
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13883
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48792
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15559
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989679
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200421
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427527
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.672936
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938906
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228082
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05252
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413407
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82578
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288998
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805099
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35384
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96254
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64913
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45976
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40197
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50064
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79812
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33474
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15173
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43442
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.21336
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990286
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201075
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428231
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.673698
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939733
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228983
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052181
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412994
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824001
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286998
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.802846
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35325
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96191
Ö(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64837
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46313
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40586
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50523
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80358
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32741
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16482
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44463
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.2703
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990883
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201716
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428925
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67445
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940548
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229872
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545538
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412643
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822105
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28491
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800531
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35271
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96125
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64878
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46644
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40972
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5035
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80895
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3198
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17811
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.45461
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32636
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991473
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202353
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429611
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675192
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941354
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230748
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546498
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891663
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820199
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282773
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798141
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35214
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9606
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65162
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46969
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41346
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49808
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8142
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31202
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19157
Á(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46443
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38153
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992054
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202978
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430285
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675923
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942146
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.231611
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547442
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.89196
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272386
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280576
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.795656
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35158
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95999
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65437
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47288
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41719
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49253
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81936
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.304
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20067
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47408
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43584
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.992627
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203594
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.430951
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676642
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.942927
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232463
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548371
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892242
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272697
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278317
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.793151
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35106
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95941
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65712
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47604
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42081
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48681
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82148
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29572
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19884
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48353
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.4892
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993192
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204202
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431606
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677351
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943698
®(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233302
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548965
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892511
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272993
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693383
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790541
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35056
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95881
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65979
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47907
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42435
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48094
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8203
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28726
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19711
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49279
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52106
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993747
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.2048
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432251
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67805
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944456
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234128
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.54878
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892762
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273271
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.693691
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160565
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35006
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95825
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6624
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48207
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42703
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47492
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81568
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28003
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19538
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50186
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5329
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994295
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205389
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.432887
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.678737
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945203
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234941
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.548602
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892999
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273532
(337.54, 7.52, 337.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.69398
