¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598712
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.69422
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.45725
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.42467
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.45616
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.72459
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.00774
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.63215
(328.78, 7.44, 373.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.49928
(328.78, 7.44, 373.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 21.64839
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.07317
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.79386
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.77887
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.87888
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.24022
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884204
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091591
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315107
¦(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.556668
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289447
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593848
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925988
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28981
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690016
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132231
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623384
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17201
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78861
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18631
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58181
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00815
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.98789
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.95322
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.92052
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.14093
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.44542
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.93468
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.9089
(328.78, 7.44, 373.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.96854
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.77889
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.51313
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.51176
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.62076
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.99637
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.888961
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.096712
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320635
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015913
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261366
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571698
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911003
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283407
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693948
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143331
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635734
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18585
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80424
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19287
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58884
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01569
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47717
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.53503
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.50009
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.58939
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 12.91776
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.26576
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.27807
(328.78, 7.44, 373.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 20.33263
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.49645
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.25627
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.25482
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.37226
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.76131
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893718
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101831
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326161
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022324
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22434
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5313
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866733
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234702
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64015
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084916
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584848
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14464
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77557
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2001
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59662
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02411
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48627
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.17848
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.14099
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.10565
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.42898
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.80614
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.66846
(328.78, 7.44, 373.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 19.73661
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.22522
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.50242
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.5496
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.17993
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.53463
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898468
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106947
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331683
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028719
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21767
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491259
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822905
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18656
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586983
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025982
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51415
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06524
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68581
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20812
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60523
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03339
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4963
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33967
¥(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.85334
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.81522
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 13.98396
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.39415
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.08188
(328.78, 7.44, 373.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 19.17696
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.02719
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.26078
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.29119
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.15696
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.37796
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903217
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11206
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774903
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035075
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221998
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451648
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779561
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13893
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534451
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969889
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444427
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987058
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59749
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21688
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61467
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04356
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50727
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36774
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.64972
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.60835
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 14.58849
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.03629
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.52039
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 16.94952
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.79986
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.02774
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 19.04232
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.90005
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907959
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117167
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780779
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04148
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226668
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417792
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736652
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091851
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482506
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914227
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375678
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909999
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51059
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1904
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62491
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05458
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51921
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39584
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70515
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.50058
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.458
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 15.74027
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 16.2663
(328.78, 7.44, 373.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 18.2748
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.83985
(328.78, 7.44, 373.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 18.82714
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912699
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122271
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786698
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047851
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231713
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423116
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694219
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.045246
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431183
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857402
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313473
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834118
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42503
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09325
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63599
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06652
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53209
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.424
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73693
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21966
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 16.46469
(328.78, 7.44, 373.18) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 16.51533
(328.78, 7.44, 373.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 19.70074
(328.78, 7.44, 373.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 18.1655
(328.78, 7.44, 373.18) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 23.66489
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917432
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550562
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792546
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054217
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237076
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428816
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652218
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999213
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380491
(328.78, 7.44, 373.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80127
