¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.282072
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788872
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013153
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.244191
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490219
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752743
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25248
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16722
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62974
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7945
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96603
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14487
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33134
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52586
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70286
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83999
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98222
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11263
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21717
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32538
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43738
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55335
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67342
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79771
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92641
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05972
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277798
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.50218
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744273
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006129
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290339
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572355
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.804026
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025017
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256733
‚(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503569
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767004
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091486
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0727
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66136
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82713
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99982
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17983
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36754
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56339
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71819
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85573
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99836
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14629
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25677
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3657
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4785
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59527
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71615
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84128
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97087
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1051
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278133
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500604
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74255
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004292
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288301
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586894
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.818628
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037305
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.26984
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517488
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781826
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064474
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979906
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6197
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86122
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03507
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2163
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40529
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60202
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73512
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87309
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01613
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16453
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29836
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40807
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52169
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63927
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76099
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88707
ô(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01756
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15276
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.28054
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502108
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740944
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002432
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286296
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595309
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830665
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050084
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283385
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531934
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797195
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080912
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888784
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51629
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8967
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07181
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25432
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4447
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62009
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75361
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89205
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0356
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18452
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33898
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45253
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56697
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68544
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80809
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93508
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0666
(335.30, 7.17, 312.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20281
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.990231
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146311
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.31329
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.492315
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.684704
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31768
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553054
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807666
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083988
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384826
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713569
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074194
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471519
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929501
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442387
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01932
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69668
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51883
Ò(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51877
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89777
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23654
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.991229
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.147379
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.314433
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493541
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.68602
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893391
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.556354
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81126
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087914
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389091
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718225
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079325
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47718
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935454
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449039
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03724
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74066
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56993
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59257
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00929
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50134
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.992292
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.148515
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315649
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.494846
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687424
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894904
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559832
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815019
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091958
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39355
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723094
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.084663
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.483117
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944704
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470095
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06269
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78518
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62166
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66689
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12259
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81559
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94217
(335.35, 7.18, 312.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.993422
