¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¤(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951528
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58504
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.68575
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31959
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293438
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540353
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756545
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002132
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.267202
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549689
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856653
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199475
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703097
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354086
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08228
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83939
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69369
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73274
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80963
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14956
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.73167
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90322
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60988
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296154
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545811
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768893
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014966
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276434
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559726
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867515
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226637
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730885
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386279
¤(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11314
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87849
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75672
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8045
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90843
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28411
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.90292
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.12572
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298894
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54879
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.781076
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02377
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.285949
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570022
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878735
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254007
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758537
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418335
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14386
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9179
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82025
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88931
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00877
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42114
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11487
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38039
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301689
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551772
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.789485
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032828
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295763
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580609
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890252
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281552
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.785971
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450211
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17452
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95771
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89637
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97529
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12535
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50066
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31431
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71521
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304421
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554776
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798114
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042128
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305791
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591559
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902124
Ÿ(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309299
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813258
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478844
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20502
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01094
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99369
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06256
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2447
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50762
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.51816
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.05314
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307205
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557828
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.806982
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051699
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316133
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602758
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914346
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337276
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840337
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504964
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23539
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07279
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09208
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15104
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36591
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51761
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72649
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33134
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309993
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560843
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816054
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0615
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326755
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614254
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934774
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.365434
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867236
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530903
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26558
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15599
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19165
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24072
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48898
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53064
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93944
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.67991
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312771
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563886
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825403
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071572
 (436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.337636
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626067
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960166
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39379
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893893
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55672
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29569
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24002
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27791
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33168
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61398
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54834
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17406
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10731
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315586
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566934
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83498
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081896
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348794
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638149
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985727
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422333
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920346
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582427
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36414
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32486
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35596
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42388
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74807
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58569
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44345
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.77434
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318408
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569989
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843801
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092451
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360239
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650574
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011472
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451052
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946589
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607908
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43619
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4105
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43493
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51737
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89382
(436.99, 13.92, 293.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6429
