¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456987
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35433
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59928
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.6839
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.65844
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.63686
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.61915
(327.22, 7.10, 329.48) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.60529
(327.22, 7.10, 329.48) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.59526
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.353554
™(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504824
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666006
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838105
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.022143
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219509
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43145
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659747
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919958
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210032
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488321
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79498
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189752
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628378
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118565
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812899
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44501
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70809
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09924
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55992
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3374
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.53054
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.50158
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.47649
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.45526
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.43786
(327.22, 7.10, 329.48) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.42427
(327.22, 7.10, 329.48) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.41448
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.345378
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496138
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.656761
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.828239
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01164
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208224
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423594
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670298
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938123
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22982
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493332
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768014
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144033
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577557
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.061638
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779712
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48073
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70799
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10528
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54746
(327.22, 7.10, 329.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32192
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.44825
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.42403
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.40366
(327.22, 7.10, 329.48) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 19.3871
(327.22, 7.10, 329.48) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 19.27276
(327.22, 7.10, 329.48) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.36538
(327.22, 7.10, 329.48) (317.06, 1.79, 303.65) (1.40, 1.43, 1.36) Tools 19.36019
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664715
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896109
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145637
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415374
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707853
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02599
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343017
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660828
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005696
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381031
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791025
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22145
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66283
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17685
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74533
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3644
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04383
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88209
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92738
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17023
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72032
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75424
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.7097
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652719
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883186
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131678
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400311
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691471
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008755
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327619
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649884
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996187
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370706
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779696
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20722
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66265
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17665
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74515
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36294
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06747
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90998
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96713
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2223
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19547
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84727
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.83338
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640862
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870483
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11799
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385468
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675404
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994568
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311146
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632052
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980563
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360292
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769046
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19629
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66327
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17733
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74589
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36262
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0933
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94274
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00842
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27621
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89631
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94291
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.95777
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629263
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857971
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104514
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370893
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659591
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980616
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295179
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614763
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961792
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339869
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753181
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19759
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66469
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17888
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74759
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37039
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12037
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97969
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0513
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1229
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95628
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04119
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.08285
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617792
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845694
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091248
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356555
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.646238
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966955
ü(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279681
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.597978
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94357
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320024
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.731474
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18816
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66208
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18133
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75032
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39552
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14871
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01801
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09579
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66449
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01839
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14216
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.20859
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606562
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833595
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078183
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342446
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633867
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953461
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264663
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581751
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925962
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300778
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718858
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17816
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65115
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17246
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74987
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42177
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17829
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05766
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05512
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5828
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08266
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24588
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.33496
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595518
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821729
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.065397
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329195
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621773
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940282
(327.18, 7.04, 329.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250131
