¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
»(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170872
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085638
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397407
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739477
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125789
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557081
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.038558
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579462
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20345
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89051
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67632
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61592
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80395
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57211
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64293
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.93524
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07855
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389666
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73094
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114063
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54402
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023937
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562986
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16737
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83934
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61729
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52966
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74376
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54356
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40636
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071384
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381803
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722314
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102182
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530796
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009136
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546293
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14539
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79646
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55853
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44982
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69974
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51336
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.96477
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064135
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37382
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713555
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090126
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517365
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994097
´(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52935
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12175
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77409
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51046
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38174
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65409
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48157
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01839
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056761
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365772
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704675
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077936
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503786
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978901
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.510494
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09797
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75163
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48475
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32773
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60688
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44819
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.76292
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46659
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049288
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357605
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6957
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06801
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490041
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963509
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489368
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0741
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72903
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45891
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29789
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56523
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41325
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51568
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.204
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041708
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349332
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68661
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057971
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476073
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947884
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.468105
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05006
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70635
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43297
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2679
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55768
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37083
¸(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04469
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83404
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.66873
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034068
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340938
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677382
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047812
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461984
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932136
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446722
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02588
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6829
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40688
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27417
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54843
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33218
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41243
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.15689
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95729
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.82004
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026324
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332481
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668076
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037512
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447763
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913334
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425226
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00159
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65522
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38076
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2854
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53753
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27192
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81642
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51976
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27469
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08681
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015414
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322156
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658465
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027164
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43457
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894115
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403675
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.977177
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62744
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35448
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29576
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.525
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21092
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25371
¹(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91938
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.63265
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39863
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003664
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309258
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644312
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013175
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421174
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874792
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381958
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952671
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59953
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32815
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30537
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51867
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14922
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09608
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.73259
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.32799
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96151
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991855
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296304
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630064
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997467
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40377
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855358
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360168
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928067
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57152
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30174
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3141
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52928
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08682
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64926
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68949
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28239
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91319
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979945
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283304
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615782
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.981696
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386278
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835863
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338319
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903393
(435.77, 14.25, 303.36) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54345
