¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.615243
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.061791
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313003
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582708
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866237
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.154079
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.468621
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813654
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193848
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614654
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019611
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451351
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944138
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52517
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18064
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95323
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92056
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29011
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97401
(338.84, 7.78, 339.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10117
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141567
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487207
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84231
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185758
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457245
ô(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658532
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871448
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096869
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33595
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685171
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0992
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54868
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04519
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63419
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28041
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10855
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14531
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31607
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.39827
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.57091
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132493
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464176
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816972
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156475
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446496
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657929
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870759
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096167
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335214
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701805
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11734
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57224
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08637
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65642
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31836
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15419
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22486
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15959
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.53288
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65733
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122258
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.441201
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791596
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12774
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415542
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658093
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870933
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096361
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336703
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719082
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1362
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59289
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10725
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67956
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35724
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20096
é(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30588
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02296
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66986
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77342
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101253
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418161
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766213
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099475
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385122
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659048
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871957
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097413
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35319
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.737047
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1558
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6063
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12895
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70363
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39701
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24889
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37237
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90818
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80923
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.90699
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080249
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.395115
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740869
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.071766
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35533
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660793
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.873817
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099375
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370286
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755674
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17611
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60891
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15149
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72862
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43771
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29803
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42055
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84581
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95102
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04303
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059241
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37207
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715498
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044588
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.32604
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629639
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876465
í(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102184
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388056
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774918
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18801
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61492
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17489
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75454
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47935
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34836
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46978
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93662
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10143
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26229
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038207
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349056
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690168
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017872
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297319
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598658
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880007
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105937
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406408
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794887
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19192
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62806
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19913
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78144
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52189
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40726
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43655
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02896
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26005
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49709
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017202
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326028
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664836
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991682
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269176
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568339
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.884364
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110527
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425344
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.80603
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1966
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64175
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22419
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80925
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56542
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45025
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29456
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12286
å(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.42178
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73904
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996209
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303022
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639537
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966031
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241593
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53858
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859593
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116014
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444917
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811028
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20199
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65597
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25013
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83803
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60988
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49104
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14023
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21833
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5867
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.98841
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975241
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280054
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614258
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940853
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21451
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509436
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828088
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122395
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455957
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816706
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20816
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67073
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26741
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86948
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64811
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5326
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0234
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31539
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75486
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.2455
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954262
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.257102
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589059
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916186
(338.85, 7.81, 339.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18803
