¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
–(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514988
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797539
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11613
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18909
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85894
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75999
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86277
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20281
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.81115
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.6437
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.61966
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.59966
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.58352
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.57132
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.56795
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.529905
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762538
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016812
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291197
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547472
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763673
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996032
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246427
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516885
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891221
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572155
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219131
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489623
¤(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783021
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10061
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4416
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86697
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78546
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91631
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29079
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.64998
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.54505
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.52455
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.50793
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.49519
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.48627
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.48478
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.64505
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.513131
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.744244
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996746
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273798
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531079
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746105
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.97717
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226105
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494977
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823773
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.492413
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21197
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482018
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.770318
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08635
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42633
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87626
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81226
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97341
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36268
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.86629
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.66489
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.64786
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.63482
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.6257
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.62053
(380.60, 7.38, 347.87) (355.48, 1.11, 372.69) (0.81, 2.16, 0.81) Human 19.62364
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496427
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725985
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976788
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251843
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515154
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729048
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958866
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206385
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473683
…(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763144
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.413646
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205873
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47551
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763374
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07336
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41243
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88673
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84042
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03214
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43674
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31724
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9556
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.479757
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707838
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956903
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229975
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512018
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712457
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941051
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187186
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452967
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740706
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335899
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200747
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470108
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757631
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06519
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39988
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89856
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86993
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09252
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51286
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4415
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463191
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689749
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937099
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208248
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510777
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702868
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923751
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1686
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432882
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718985
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259158
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111221
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465787
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753059
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06029
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38965
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91157
ƒ(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90085
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15458
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5912
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.44541
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.446657
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671726
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.91741
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186616
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509993
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702028
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907124
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150508
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413401
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697866
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183419
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016809
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462603
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74964
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05668
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38575
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95907
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93313
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21832
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67173
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40869
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98677
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.430206
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.653802
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897813
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165067
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492579
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701675
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906759
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132983
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394463
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677444
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108667
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923534
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460506
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747408
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05429
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38321
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01698
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96738
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2838
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70311
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37327
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9385
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.41383
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63594
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.878311
ş(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14368
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472132
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701767
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906857
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126298
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376159
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657649
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034908
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831341
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459512
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746363
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05316
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38198
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07621
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95477
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.351
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.677
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33915
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89201
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.39751
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61819
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.858894
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12237
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.451648
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702357
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907482
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126979
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362374
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.638433
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962155
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740203
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45959
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746423
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05326
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46615
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13679
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9387
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42002
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65187
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3063
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.84729
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.381275
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.600493
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839592
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10357
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431104
(380.60, 7.38, 347.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703408
