¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (435.90, 14.22, 301.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251857
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.240487
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845473
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54848
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36034
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12319
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10095
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22037
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35124
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2772
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6163
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.89948
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174668
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601376
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087807
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639476
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252529
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859166
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57701
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39709
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18199
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16826
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32822
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48467
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40322
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.07248
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.26502
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179392
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608066
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092705
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645112
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264046
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872315
˜(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60458
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43381
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24067
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23582
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42017
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64656
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52964
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24462
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.52782
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.186327
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.611749
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096936
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649932
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275044
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884854
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63124
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47046
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29923
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30555
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50203
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84132
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65639
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.41665
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.70907
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.192174
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614792
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100386
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653872
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285531
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896809
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65692
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50703
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35766
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37745
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58383
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03276
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82977
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.7662
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.88541
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19824
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617179
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10309
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656993
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294112
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90813
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68161
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54349
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41379
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44597
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66552
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13186
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97519
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91604
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203979
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61891
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105033
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659246
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296755
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918868
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70529
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58442
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43691
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5143
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74708
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27069
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12072
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0645
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20941
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620003
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106268
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660652
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298377
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928984
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72795
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62698
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45957
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5824
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82847
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41253
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26627
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.35388
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214482
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620432
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106785
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661217
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298994
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939734
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74958
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64625
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48173
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65024
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90964
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54002
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41175
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52692
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21921
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.620208
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106499
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660891
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298666
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95722
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77011
¢(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66506
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50344
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71784
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99058
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63993
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55152
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69757
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223605
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61932
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105528
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.659775
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297329
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973778
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75043
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68346
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52464
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78514
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07122
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73896
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93236
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90243
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.227643
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.617805
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103761
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65776
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295002
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989427
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72753
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69104
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54535
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85208
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14332
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83699
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34561
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03845
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231371
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61559
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101274
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.654917
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291685
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987979
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70396
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67531
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56552
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91711
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20943
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93397
(435.82, 14.20, 301.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.99715
