¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18934
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.43139
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.41635
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.40588
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.39999
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.39867
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.4019
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194992
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458181
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751587
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052664
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38179
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.744722
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146858
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.156151
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68969
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29135
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75447
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00805
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27616
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55997
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88099
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2652
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66357
€(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03717
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89769
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42467
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.21622
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.19677
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.18188
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.17151
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.16567
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.16434
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.16753
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194884
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458064
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752086
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051778
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380814
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743644
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.145659
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.601046
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699089
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30198
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90702
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16843
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44496
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73788
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09845
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49523
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85666
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76068
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28046
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81561
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.99052
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.97125
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.95649
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94621
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94041
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.93909
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.94224
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194712
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458177
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751265
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050877
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379826
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74255
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144444
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.600433
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.116299
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31262
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06536
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33496
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62039
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93898
§(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32558
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6846
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05764
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14304
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66589
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60964
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.77355
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.75445
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.73982
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.72963
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.72388
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.72257
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.72568
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.73323
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.194478
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459575
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750432
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049966
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.37882
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.741439
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142924
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.599761
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115541
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32329
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1246
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50799
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80279
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16105
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52045
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8816
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01196
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52317
(345.24, 7.07, 385.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.127
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.58836
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.565
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.54607
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.53156
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.52146
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.51576
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.51444
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.51752
(345.24, 7.07, 385.31) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 22.52499
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.45841
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.43733
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.4173
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.398284
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.380226
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.363114
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.346905
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.331555
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.31707
µ(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.303418
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.290568
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.278508
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.267217
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.256687
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.246885
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.237825
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.229472
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.221828
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.214874
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.208609
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.203016
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.200334
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.211547
(345.29, 7.06, 385.47) (331.58, 1.39, 375.28) (0.81, 2.16, 0.81) Human 3.243706
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666429
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895308
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.155942
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.442
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748772
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059422
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.401566
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.74583
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.118598
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55139
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.076427
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.682034
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37264
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15708
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08501
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21367
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53006
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.20493
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25205
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95716
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.629
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669588
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898887
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.159863
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446314
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750276
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.061075
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403389
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747824
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120797
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558968
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.084992
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.691955
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38247
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16856
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10195
î(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23303
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55344
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23211
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28804
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99758
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.68483
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672789
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902415
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163727
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450566
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751839
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062793
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405287
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750043
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.123244
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.566655
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.09368
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.701983
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39248
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18023
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11901
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25267
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57718
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25965
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32453
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03872
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.74166
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.676031
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90589
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167536
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.454755
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753465
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064579
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.407259
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.752485
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125937
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574449
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.102489
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.712119
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40266
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19208
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1362
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27259
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60126
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.28756
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.36152
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.08058
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.79951
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679314
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909313
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171287
ì(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458882
(345.29, 7.06, 385.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755152
