¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788578
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33158
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735307
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044198
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387447
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.769994
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.199368
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687054
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238438
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881628
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61242
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51503
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64705
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31544
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735547
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044436
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387711
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770571
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200014
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687735
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239212
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882324
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61213
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51428
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64354
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29666
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735625
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044483
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387763
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77089
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200371
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688065
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239587
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882479
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6113
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51262
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63957
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27526
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735541
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044337
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387601
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770949
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200438
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.688043
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239564
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.882094
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60996
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51006
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63509
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25129
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735298
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.044
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38723
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770753
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200218
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687675
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239145
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881171
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60809
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5066
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62946
¡(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22475
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.734892
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.043471
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.386646
(436.57, 14.03, 298.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770298
