¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358275
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77386
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379649
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753519
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18245
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65303
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19311
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79858
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69582
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21379
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80274
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10434
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6209
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.861355
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063061
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28041
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51524
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.79932
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.090068
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.404392
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.749456
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.385938
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145965
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18544
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6563
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19866
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80483
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84875
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13836
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72965
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00811
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4596
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845148
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.045634
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.261626
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494935
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784292
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07008
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382511
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731474
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.391263
—(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.112169
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18905
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66028
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20497
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81182
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78016
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10989
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68337
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91281
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30047
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.83139
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.829168
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.028455
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243113
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474929
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76622
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050375
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360944
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715086
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395626
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078633
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.668613
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66566
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21191
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8196
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71219
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25865
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63665
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.81846
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1435
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60169
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.813416
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.011526
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.224871
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458453
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.748399
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03095
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339689
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69879
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.39902
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.045354
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.630763
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6726
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2196
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8234
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64492
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4294
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58951
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72504
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.98869
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37562
…(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.797892
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.994845
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206903
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445173
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.730834
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011805
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318747
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682593
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.401443
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012341
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.593234
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18008
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22798
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82764
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57826
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63869
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54198
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61951
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83602
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.14359
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.782596
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978412
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189204
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431953
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.71352
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992942
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298118
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680955
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402892
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.979597
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.556026
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13394
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23586
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83267
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5123
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81769
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49408
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.49006
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.68546
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.04679
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767527
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962226
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171776
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418798
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.69646
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.974359
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277802
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681349
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.403361
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.94712
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519143
€(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08861
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6867
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83846
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50549
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73299
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44581
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36299
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53702
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.83316
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752687
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94629
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.154621
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40571
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679655
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956055
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257796
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.680931
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402861
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.914918
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.482588
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04406
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63659
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84512
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51291
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64903
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40078
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.23826
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39067
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.63973
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.738072
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.9306
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.137733
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39269
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663103
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938033
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238103
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.6797
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.379881
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882992
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446362
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0003
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58942
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26335
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52125
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56581
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60984
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11582
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24314
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45152
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723687
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915158
ô(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121117
(359.29, 7.09, 353.19) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379738
