¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.036723
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182946
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335388
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495322
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663235
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3428
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85183
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41592
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.59521
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.58505
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.57775
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.5733
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.57169
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.57292
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.57699
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.010461
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.194393
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33522
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.484674
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.643849
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813755
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.995403
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317245
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.791965
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345371
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578258
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702821
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83313
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96946
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112289
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261936
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418868
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583615
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776285
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63572
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17676
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.44247
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.43243
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42521
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.4208
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.41921
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42043
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.42446
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.986147
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.161701
Á(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.300249
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.447573
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604403
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771717
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.950523
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20546
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662484
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193644
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519236
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641706
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769759
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.903733
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044033
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190997
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345091
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506795
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676606
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44975
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94892
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.29566
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.28571
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27857
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27421
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27263
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27384
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.27784
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.962178
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.12941
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.266067
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.411303
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565866
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730691
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906745
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.097253
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53751
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047731
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428515
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5778
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.708541
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840214
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978115
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122513
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273899
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432718
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599463
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28585
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74283
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28464
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.14469
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.13761
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.1333
À(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.13174
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.13294
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.1369
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.938469
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.09783
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.232641
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.37585
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528198
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.690621
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.864029
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.049523
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.416842
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90724
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334071
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479257
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631846
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778921
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914484
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056456
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205199
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361252
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525025
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697091
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57108
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05642
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.00912
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.00212
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.99785
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.99631
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.99749
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 14.00141
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.915097
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.067007
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.200005
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.341217
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.491458
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.651508
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82235
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005042
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.300285
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77196
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242943
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384275
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532699
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688757
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852941
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992642
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138947
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292331
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453311
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622349
À(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40626
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87608
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40322
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87187
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.86764
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.86612
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.8673
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.87118
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.89204
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.036843
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.168097
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.307409
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.455584
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.613353
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.781665
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961619
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187656
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64162
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155032
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292614
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437075
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588924
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74862
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916772
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075005
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225856
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384142
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55031
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724951
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70324
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20303
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.74668
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.74249
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.74098
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.74216
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 13.746
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.869278
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.007331
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.136894
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.274351
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.420515
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.576078
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742025
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919312
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109133
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.515954
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022304
(423.73, 14.72, 248.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204176
