¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
º(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17065
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.451128
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847984
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17422
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46861
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78275
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11851
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47822
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86431
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11475
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30147
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49987
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7073
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90484
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10756
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31939
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54084
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77252
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01503
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26909
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431806
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678538
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946355
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238018
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556791
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906527
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291916
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703835
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035674
¼(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395759
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787703
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16596
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45987
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77343
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10861
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4676
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80896
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98127
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16111
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35003
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55229
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76383
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98522
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21701
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45993
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71465
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95901
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21103
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430358
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676951
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944627
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236153
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554748
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904309
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289457
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657675
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985775
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341654
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728814
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15153
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45231
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76543
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10011
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45854
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68423
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85269
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02845
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21191
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40352
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60958
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82546
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05149
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28824
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53644
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79683
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07021
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428938
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675424
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942976
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234353
¶(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552733
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902111
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287029
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612526
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936969
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288714
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671286
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08873
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44605
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75875
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09295
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40603
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56404
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72881
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9007
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08009
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26742
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4631
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67196
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89247
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12339
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36539
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61918
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88553
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430231
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675582
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941839
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.232583
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550833
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900004
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271357
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568384
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889277
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237032
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615078
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02744
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44099
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75337
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08724
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29349
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4482
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60944
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77765
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9532
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13642
(434.55, 15.14, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32777
