¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75327
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14381
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2942
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45115
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61509
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79689
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36069
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90066
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.97286
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.23606
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.77143
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.75865
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.74916
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.74467
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.40473
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.39555
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.38958
ß(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.97107
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84919
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447584
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760061
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.893636
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03288
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1781
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32967
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48785
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65306
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82576
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57529
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13535
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.97271
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.25285
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.78346
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.77067
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.76113
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.75928
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.76086
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.76764
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.77824
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875256
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47745
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.792595
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927187
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06753
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21394
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36669
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52617
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69278
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.346
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7984
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.90062
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.76987
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.73437
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.7987
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.78588
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.7788
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.77714
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.77875
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.78415
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.79479
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.49354
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900461
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506378
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826469
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962178
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10367
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25131
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40534
ì(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56617
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76012
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48016
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34832
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.76115
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.842
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.72861
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.81716
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.80482
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.79991
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.79828
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.79993
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.80486
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.81462
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924832
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534297
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861824
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998661
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14136
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29026
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4456
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60788
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96224
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70076
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.87673
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.84573
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.83334
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.64497
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.83159
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.82919
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.82431
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.82272
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.82441
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.82938
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.83776
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948294
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561213
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898531
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0366
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18058
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33082
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48757
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.747
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59032
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56128
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.98779
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.95511
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.94236
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.67561
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.9328
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.85888
ç(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.85114
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.8467
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.84547
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.84745
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.85272
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970884
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58713
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93675
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07605
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22136
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37294
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54129
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94918
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60699
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.18598
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.1294
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.09217
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.7413
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.89575
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.926
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.90339
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.66415
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64654
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.63258
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.62228
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.75205
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992483
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61194
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976449
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11706
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26375
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41679
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73557
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15981
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73291
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76569
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.95086
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.91451
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.77909
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.32819
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.96218
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 16.93954
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17204
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.15586
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.0777
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013156
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635685
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01764
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15961
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3077
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53115
Ø(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93769
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91543
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19862
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89703
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78564
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18324
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.08098
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.05149
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.66561
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.64073
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.89611
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.91912
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.525592
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65831
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06034
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20375
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35334
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72531
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14805
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58959
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29194
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0289
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95677
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43756
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.12424
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.0947
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.16174
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.3615
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.93572
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.95507
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.420315
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.983994
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.780845
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24948
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5219
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92713
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36718
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79637
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38409
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16117
(379.81, 14.70, 269.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.10569
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.36357
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.20286
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.17322
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.14702
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.83874
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.86542
(379.81, 14.70, 269.16) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.89567
