¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05431
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635329
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010168
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437998
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897034
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391369
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966702
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62631
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34845
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17845
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11069
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17776
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50548
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09987
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97885
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.82627
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.71853
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307092
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643842
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016848
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.445433
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90343
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398486
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.970375
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62935
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35193
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18245
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1137
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18123
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4985
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08941
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96596
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07736
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.69598
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856346
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.652168
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023985
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452559
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909596
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405409
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97368
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63203
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.355
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18603
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11635
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18433
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49076
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07834
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.33743
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05769
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67274
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.860106
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179089
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531099
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459345
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915545
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41206
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976581
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63439
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35773
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18916
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11861
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18699
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48233
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02386
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8489
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03848
¸(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.64882
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863684
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183028
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534847
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926214
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372032
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418507
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979129
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63646
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36007
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19185
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12054
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18927
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4731
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05246
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83459
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.02071
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.62424
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.86708
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.186768
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.538372
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.93013
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.363642
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847492
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.379883
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04228
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94447
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19411
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1065
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.55685
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5625
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03994
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81957
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00078
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.599
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870296
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190307
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541668
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933796
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.366706
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.850936
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.381899
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.977084
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67592
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45983
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36302
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37271
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55803
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.02674
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.80385
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97799
 (428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.57311
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.873327
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.193644
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.544733
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.937204
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.369501
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.854075
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383646
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.97879
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67788
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46027
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36004
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36875
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.55311
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01286
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78744
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95436
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.54658
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.876174
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196777
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547568
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.940357
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372028
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.856915
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.385122
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.980131
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67942
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46029
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3567
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36441
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54774
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00113
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77033
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9299
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.51942
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.878834
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199707
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550173
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943252
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.374284
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.85945
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.386327
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.981098
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68053
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45991
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35303
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35969
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54191
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98909
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.75252
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90461
¢(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49164
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881309
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.201596
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552546
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945889
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376268
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861682
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387262
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.981702
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68057
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45912
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34902
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35459
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53565
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97657
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73404
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.87852
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46324
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.883595
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.203285
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554683
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948266
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.377979
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863605
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387921
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.981928
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6797
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45792
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34491
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34917
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52894
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.96358
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.71489
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.85191
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.43424
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885694
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.204817
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556586
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950382
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.37942
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.864848
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.388309
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.981792
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67856
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45631
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34058
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34356
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52179
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95013
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.69509
(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83154
š(428.65, 14.98, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.40465
