¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695752
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.317804
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.28508
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.259305
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.261369
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.342896
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.427726
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.708604
¼(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.03985
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.21025
(377.53, 7.15, 353.31) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 16.21498
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09258
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42789
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990108
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312352
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666615
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048112
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47131
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.943312
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472996
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.39289
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.227118
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.199608
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.174047
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.182962
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.262897
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.346075
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.633716
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.20643
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.38125
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.90348
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86821
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77098
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979926
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301142
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654922
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037038
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458986
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92951
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45742
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.294729
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.144735
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.117449
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.092091
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.107361
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.185776
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.267377
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.561077
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.37945
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.55892
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.03885
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53013
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.91773
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.90014
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969616
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289777
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642369
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025779
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446468
Ó(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915531
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.376974
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.200842
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.065557
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.038482
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.013322
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.034472
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.111437
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.191532
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.490627
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.55922
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.74358
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 13.03607
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.71826
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.59939
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.58233
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.72465
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.97299
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959149
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278282
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62967
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.014423
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433819
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.901369
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.284068
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.111048
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.989467
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.962598
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.937629
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.964215
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.039793
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.118448
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.42231
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.76708
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.93554
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.69912
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.39688
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.29872
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.28214
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.41917
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.65541
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948525
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266609
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616783
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002872
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420992
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887016
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.19525
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.025179
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.916355
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.889686
Ñ(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.864901
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.896502
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.970756
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.049367
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.356064
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 14.99033
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.13517
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.38192
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.09398
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.01435
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.99823
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.13014
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.35521
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.93776
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25482
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603764
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989606
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408003
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872513
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.110357
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.943085
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.846129
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.819651
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.795041
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.831258
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.904247
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.989407
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.291839
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.22341
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.34284
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.08289
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.80813
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.74507
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.72939
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.85635
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 12.07109
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23594
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926913
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242885
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590569
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974968
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.39489
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852915
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.029235
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.864615
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.77869
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.752397
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.727955
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.768409
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.84019
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.931252
Ñ(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.22958
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.46689
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.55895
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.80059
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.53799
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.4898
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.47452
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.59669
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.80187
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94291
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915895
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230763
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577251
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96022
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381586
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824862
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.951741
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.789635
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.713949
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.687832
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.663552
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.707886
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.778513
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.874866
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.169242
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.72136
(377.53, 7.15, 353.31) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 15.78393
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.53376
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.28241
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.24753
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.23263
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.35017
(377.53, 7.15, 353.31) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 11.54647
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66114
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904807
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218591
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563768
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945301
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368169
(377.53, 7.15, 353.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796984
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.877743
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.718019
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.651826
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.625876
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.601755
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.649624
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.719148
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 8.820204
(377.53, 7.15, 353.31) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 9.110774
