¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47449
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91719
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63152
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98528
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35558
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68516
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94952
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22479
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84595
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8574
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964316
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202216
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461195
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.735032
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035437
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369678
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.731075
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.137511
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.592175
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.099355
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674608
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33608
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09542
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99343
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02022
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44588
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35429
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86825
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58825
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94045
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30912
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69532
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98141
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2747
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0793
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1252
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.961242
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.198875
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457552
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729712
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030021
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363711
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.723112
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129463
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.58152
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.088439
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65993
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32093
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07693
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97249
İ(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.993
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40412
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31435
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81859
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59038
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89944
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26659
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65122
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01753
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50053
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32191
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958172
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.195542
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453918
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.724455
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024642
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357786
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715247
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.121468
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570989
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077591
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.646273
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30588
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05855
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95161
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03597
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37233
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27446
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76822
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72483
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03463
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35805
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69588
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04892
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.73516
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57414
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955112
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.192215
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449659
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.719264
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.0193
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3519
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707486
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113526
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560583
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066816
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.633211
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29093
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04029
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93078
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00857
Ş(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34059
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21753
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71714
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86471
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17891
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50699
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84971
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20628
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87763
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.82109
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952061
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.1889
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.444957
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.714137
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013996
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346058
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699826
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.105639
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.550303
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.056116
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.620238
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.276
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02215
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91001
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.98125
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30892
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15779
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66542
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.01015
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32898
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66192
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00975
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36934
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.97821
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93021
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949015
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.185591
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440314
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709076
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.008731
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.339916
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692269
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097808
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540151
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.045489
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.607351
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2587
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00413
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88931
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95402
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27725
Ñ(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09807
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61301
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16132
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48499
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82302
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17386
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.539
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08385
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94598
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.182291
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435733
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70408
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.003504
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.333154
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.685197
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090033
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530128
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.034939
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.594555
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24161
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98623
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86866
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9269
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.23125
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04057
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56001
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19749
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64711
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98974
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.34455
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7155
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19465
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.942954
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.179005
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431214
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699155
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998321
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.32649
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67826
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082317
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520233
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.024466
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.581852
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22472
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96846
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84809
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89988
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.19745
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0008
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5064
(437.12, 13.86, 285.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.146
