¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64353
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.35655
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.7751
(436.46, 13.87, 287.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.35575
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.886168
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122155
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379151
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660023
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964443
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300159
¼(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188128
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644148
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.151571
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714778
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3395
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05065
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92004
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89137
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03085
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48773
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74749
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.7412
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.42228
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.45762
(436.46, 13.87, 287.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 19.31
(436.46, 13.87, 287.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 19.63757
(436.46, 13.87, 287.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.37552
(436.46, 13.87, 287.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.37252
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884575
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120422
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.377262
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657953
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960328
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.29562
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181112
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634785
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.145256
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707736
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32825
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03505
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90184
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87385
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00527
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.13191
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.11024
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.14795
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.30054
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.57881
(436.46, 13.87, 287.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.41267
(436.46, 13.87, 287.11) (454.15, 8.55, 256.05) (3.68, 2.61, 3.68) Tools 18.40249
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.98545
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.98427
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.98699
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.9936
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.00413
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 20.01856
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.882979
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118689
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.375369
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654435
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95623
Ô(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.291097
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174134
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625402
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134722
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700679
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31707
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01938
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88359
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8565
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97966
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.21877
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.21805
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.2766
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.42859
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.70578
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.73841
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.72806
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.72156
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.71891
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.7201
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.72514
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.73403
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.74678
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881383
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116953
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.373477
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.649867
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952146
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286593
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656415
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616032
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124142
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.69343
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30598
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00375
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86532
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83343
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95409
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.35765
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.35193
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.41175
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.5616
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.83755
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.63608
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.62542
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.61858
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.61559
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.61641
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.62107
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.62954
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.64186
²(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.879787
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115219
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.371583
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.645334
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948079
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282107
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650702
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606585
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11355
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.683046
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29497
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99086
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84707
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80764
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92849
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36283
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.49108
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.55223
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.69977
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.97429
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.62419
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.61324
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.60613
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.60285
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.60338
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.60775
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.61593
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.62796
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87819
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113482
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.369245
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640899
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944029
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.277641
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64425
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051717
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102968
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668531
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28408
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9784
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82607
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78206
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90288
(436.46, 13.87, 287.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33165
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.63571
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.69825
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 15.84327
(436.46, 13.87, 287.11) (451.01, 7.51, 257.72) (3.44, 2.61, 3.44) Tools 16.11619
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.70315
(436.46, 13.87, 287.11) (453.22, 9.03, 254.33) (2.56, 2.61, 2.56) Tools 19.69188
