¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242913
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.996264
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70065
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59282
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62955
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00227
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31664
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68035
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618973
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003356
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.402665
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866844
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429455
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07039
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79474
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70376
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78232
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19086
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45274
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01329
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650565
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038763
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447878
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921935
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492067
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14211
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88951
‡(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81563
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93706
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38936
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71919
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49918
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682101
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073767
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493254
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977177
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554823
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21412
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98488
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92844
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10269
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60771
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00134
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01146
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713511
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108642
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.538844
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032448
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617773
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28638
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08245
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05167
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27563
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83961
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29272
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97499
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744869
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14349
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584572
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087813
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680839
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36557
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18805
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17714
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45116
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07599
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63456
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776093
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.178179
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.625896
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143735
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.753745
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45309
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29449
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3038
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6293
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31688
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16604
„(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807193
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212755
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669282
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210523
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830066
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54121
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40174
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43168
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81009
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56236
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72716
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838186
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25531
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.722074
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277578
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906814
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62986
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50974
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56067
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99339
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81236
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29245
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88328
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87969
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302442
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774939
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344863
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983945
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71905
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6185
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69077
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17871
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0669
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7527
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.22651
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921957
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349615
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.82791
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412387
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06137
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80874
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72792
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82512
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35985
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33706
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34549
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17846
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964225
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396833
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880955
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475477
‹(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13914
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90095
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83804
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97026
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54275
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62832
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96748
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35086
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006487
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444022
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934755
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538431
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21716
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99436
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94872
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11642
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74034
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93305
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65391
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63698
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048662
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491233
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989674
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601297
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29546
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08813
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06001
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2634
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94797
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29592
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29735
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92624
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090832
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.53842
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.044408
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66411
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37396
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18219
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17178
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4249
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17179
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66786
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.87012
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.686316
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585517
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099001
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726725
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44965
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27646
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28566
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59058
³(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39832
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04894
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46148
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.720208
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632615
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153362
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789165
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52208
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37093
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41043
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75752
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62732
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46572
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07182
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.754046
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679569
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207492
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851397
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59433
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47049
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53593
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92563
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85876
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97635
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51834
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.787816
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.208045
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261387
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91339
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66637
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57562
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66213
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09485
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09245
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52445
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.821507
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.252583
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314975
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.975088
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74487
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67982
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78891
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.265
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3468
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15456
(340.55, 7.13, 310.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.856804
