¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Â(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.425721
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.523657
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332109
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.637672
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15121
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46957
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81068
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17701
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98123
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83815
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89207
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6989
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93856
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18793
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45926
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80815
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424705
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696941
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994694
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.2666
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540856
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838212
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.161642
¼(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51464
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901367
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672567
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40279
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73814
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09804
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46165
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21075
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09984
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06385
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.816
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05841
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31807
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.65832
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01363
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.424104
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696284
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993974
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260377
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534125
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83091
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153693
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.505957
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891847
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.32726
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62963
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02198
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01065
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.659
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44935
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36784
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36317
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93824
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1864
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.51839
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86502
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423436
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.695556
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.993177
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25439
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527649
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.823887
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.146049
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497609
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.882691
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.332294
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.795645
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32242
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19416
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86357
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69749
·(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64039
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67575
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06572
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38797
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.72637
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.07973
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422708
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694761
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992306
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248641
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521434
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817143
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13871
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489593
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.873903
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337734
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.801658
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76425
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38415
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08509
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95569
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9244
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49837
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26669
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.59725
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94232
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30272
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421917
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693897
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991148
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243128
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.515473
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.810678
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.131675
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.481911
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865481
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343581
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.80812
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99455
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58089
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32066
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22457
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22066
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5862
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42975
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80565
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1665
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53428
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421062
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692965
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986258
¡(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.237854
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509771
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.804495
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124948
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474565
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.860674
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349837
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826884
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03734
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78466
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56542
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50468
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53138
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67537
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.57991
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.96114
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36008
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420147
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691966
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981586
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232817
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.504323
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.798589
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.118522
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.467547
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.87694
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.356499
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.877034
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07963
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99592
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81992
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79522
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9178
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80366
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7359
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12269
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52756
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419168
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690897
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977134
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228018
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.499135
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792963
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.112401
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460865
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.893171
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.363572
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.943147
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12141
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30137
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08473
§(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08816
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32448
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95903
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89793
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29055
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.78791
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41813
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.689763
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.972902
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223458
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.494205
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787616
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.106585
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.454514
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.909363
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.371054
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00861
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16264
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32772
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36037
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40312
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25581
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11592
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.06613
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4732
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1144
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417029
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68856
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968892
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.219133
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.489531
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782547
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101072
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.448496
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925513
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378942
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07337
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20331
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35369
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64752
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78353
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31655
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27432
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24074
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79443
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60321
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415867
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687291
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9651
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.215047
(330.66, 7.29, 359.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485114
