¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40705
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890691
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155611
½(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539999
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096078
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9074
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4078
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6102
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01938
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7141
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637262
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856556
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092289
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346207
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62056
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.867214
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130422
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578318
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139678
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74405
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29425
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5174
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92547
(380.46, 14.64, 305.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51889
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217599
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.540054
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894257
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28504
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718353
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201378
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.743107
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35469
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05924
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88432
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77501
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34451
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84612
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46462
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1447
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77569
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40511
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.08948
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.06355
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.04159
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.02357
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.99897
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98881
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98255
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.98018
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236542
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560855
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917141
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310421
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.746552
É(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232927
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778623
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39641
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12036
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95519
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82807
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40536
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92118
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56397
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25072
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85336
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50687
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1832
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15717
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13512
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.11704
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.09234
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.08214
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.07587
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.07351
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255494
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581585
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940004
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335702
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774738
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.264473
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814103
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44982
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1817
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02636
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88155
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46801
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01411
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66595
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34183
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95951
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67008
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.28177
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.25563
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.23349
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.21533
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.19053
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.1803
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17402
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.17167
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.27434
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602297
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962842
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360958
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802839
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295932
Ã(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856708
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50343
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24335
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09794
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93548
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53248
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10935
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77061
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45124
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1135
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84682
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.3853
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.35904
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.3368
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.31857
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.29366
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.2834
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.2771
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60112
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293163
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622931
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9856
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386226
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830918
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328329
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903794
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55715
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30515
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1652
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98972
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5988
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20706
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90682
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59687
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27227
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03258
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49389
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.46751
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.44518
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42687
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40185
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.39155
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.38524
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.3829
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311884
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643529
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008274
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411345
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858957
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370115
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951088
Ê(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61106
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36715
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21296
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04437
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68809
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32831
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06921
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74691
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43598
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22435
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.60769
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.58118
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55874
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54036
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.51521
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.50488
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49855
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.49621
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330586
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664052
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03092
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436401
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891967
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411863
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998378
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66505
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42933
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26103
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09937
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79579
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48547
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22084
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90151
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61508
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42242
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.7268
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.70017
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.66675
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.64829
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.63388
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.62351
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.61716
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349191
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684484
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053494
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461456
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929111
(380.27, 14.73, 305.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453633
