¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171675
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90267
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168087
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456281
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770138
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107026
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378107
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.673492
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063933
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496737
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99572
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53344
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08597
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69044
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39585
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26423
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07481
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92786
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12047
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08438
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439276
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658228
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899548
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164722
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452594
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.766112
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099524
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370035
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660992
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031631
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460451
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955427
­(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.452
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98861
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61253
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30063
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15508
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97891
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81458
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96236
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67839
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.74323
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442122
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655126
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896567
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161475
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449058
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762296
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092566
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362579
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653005
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000055
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424901
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915918
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37271
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86794
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53649
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20769
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04862
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8858
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70988
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82122
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48321
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13498
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.446415
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65225
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893725
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158396
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445747
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758654
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086168
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355698
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645633
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969137
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390038
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877211
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29548
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75027
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46233
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11694
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94483
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79436
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60829
¦(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68525
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.526
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.55839
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450959
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649525
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891042
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.155488
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.442565
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755216
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080299
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349449
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638886
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950923
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355819
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822635
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22029
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65366
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36892
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03077
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83391
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65498
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5097
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55317
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59332
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01115
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455795
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650856
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888494
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152751
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.439582
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751943
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075027
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343809
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632809
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94436
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323044
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755177
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14707
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57391
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24088
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95193
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7205
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51952
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41408
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42494
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.67003
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40814
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460864
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656307
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886085
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150122
­(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.436794
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74888
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070301
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338729
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627354
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938507
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.291245
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689412
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07576
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49638
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11623
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87511
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61021
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38791
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3213
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30104
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72402
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76739
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466249
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665153
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883875
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147705
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434128
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746003
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06612
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334251
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62256
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933331
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26918
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62541
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00639
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42088
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99485
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78193
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50291
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26647
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18424
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18872
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58693
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.27503
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471855
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674319
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884996
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145477
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431665
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.743353
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062504
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33039
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618402
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928815
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.230505
µ(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563044
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938812
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34743
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87661
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64601
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39858
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14886
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04193
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07952
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43402
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.82191
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480327
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683766
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894664
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143356
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42941
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740847
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059449
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327065
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614857
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925062
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168617
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484283
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873037
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27601
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76141
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51378
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29713
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03462
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90386
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97339
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28541
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22028
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489446
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693495
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904723
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.141402
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.427255
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738544
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056934
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324395
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.611963
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921918
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.108706
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314569
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809053
(386.75, 11.96, 326.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20651
