¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072491
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12496
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.21857
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315951
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417267
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522684
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632397
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.746558
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865434
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992844
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12597
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2647
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40934
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5602
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71762
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88197
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05361
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029869
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406384
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.678656
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758307
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839676
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923619
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010916
·(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10177
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196272
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294569
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396867
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503296
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.614091
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729406
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849445
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978159
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11257
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2527
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39877
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55118
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71022
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87631
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.00838
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382713
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575814
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646383
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.726765
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814116
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900975
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989195
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080927
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176439
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275768
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379126
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486664
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598597
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.715128
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836439
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966545
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10237
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24393
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39162
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54572
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7065
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986766
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.358932
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476583
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545117
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616426
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69743
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78541
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876919
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969862
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062651
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159159
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259553
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364046
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472793
·(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585989
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703819
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826509
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958076
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0954
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23859
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38794
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54384
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965078
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316957
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380814
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447349
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.516606
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588715
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670273
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75897
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851282
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947285
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046816
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144438
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246037
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351723
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461758
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576279
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695534
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819715
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952788
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09176
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2367
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3879
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943286
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226315
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288382
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353014
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420298
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.49036
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563288
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645399
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734882
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828003
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924882
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025686
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130569
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235209
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.34221
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453636
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569566
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690334
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816114
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.950855
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09157
·(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23835
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.11839
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921398
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138777
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199105
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261931
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327359
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395514
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46644
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540247
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.622807
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713144
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807145
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904951
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006713
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112646
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222925
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33561
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448447
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565956
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688305
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815797
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952259
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09485
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24364
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899445
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054226
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112891
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173985
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237651
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.303952
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372995
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444826
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519576
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602562
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693846
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788818
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887604
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990461
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097479
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208899
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324929
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445797
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56545
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.689556
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818832
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957135
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10178
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877414
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972512
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029608
º(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089105
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151082
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215624
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282816
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352786
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42558
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501339
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584712
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67699
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.772965
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872891
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.976832
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085058
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197744
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315102
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437343
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564724
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694096
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825294
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.965586
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840324
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893609
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949143
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007072
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067475
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130352
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195829
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263991
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33495
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408754
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485603
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569302
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662649
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759787
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860819
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966011
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075522
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189516
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308306
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432049
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.561005
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695463
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835335
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765441
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817305
(371.64, 10.15, 322.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871435
