¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8364
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322339
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758777
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.243442
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662781
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48732
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57521
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15672
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71973
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34008
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07667
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.83897
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.42113
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781059
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917933
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.063813
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.219712
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38657
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565598
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758074
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965394
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183461
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41941
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675395
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954057
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25258
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57759
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934692
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328838
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.765989
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.253487
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714249
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57442
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64659
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26157
ˆ(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83458
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46653
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34765
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84559
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70643
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.781065
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.918524
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.064509
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220433
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.387338
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566447
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758989
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.96654
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.18493
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420967
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677098
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955914
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258096
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583607
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941319
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336156
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774112
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262562
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767537
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65164
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68463
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37019
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95372
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59785
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63032
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09334
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97434
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.777045
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.919437
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.065454
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.221428
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.388448
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567585
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760198
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967864
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186793
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422999
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679294
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958309
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263127
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590343
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.948685
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344319
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783158
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272592
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821887
„(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68439
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7241
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48279
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07732
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73418
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92542
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42362
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.25368
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.773259
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.917488
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.066632
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.222721
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389771
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569041
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761787
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969553
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189074
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425469
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681979
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961233
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266323
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597697
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9568
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353258
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.79306
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283712
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834337
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71831
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76502
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57175
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20553
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97301
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23365
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76874
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54497
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.769674
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.913637
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.067584
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224262
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391468
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570845
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763705
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.971609
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191802
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428399
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68516
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964696
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.270103
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.60508
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965614
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362977
„(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803896
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295782
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847964
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75342
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80738
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61949
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33849
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29671
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5107
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.081
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.98131
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.766268
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.910028
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.063711
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226108
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393413
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572935
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.765955
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974065
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.194894
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431776
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688834
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968685
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274449
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609848
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975188
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373549
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.815642
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308896
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.862672
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78971
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85123
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66944
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47645
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63785
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78738
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3895
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.763069
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.906608
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.060084
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.224507
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.395699
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.575338
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768559
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976868
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198471
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435594
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692972
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973195
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2794
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615294
‰(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985297
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384979
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828293
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323057
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878594
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82729
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89655
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72159
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61956
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98422
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12855
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75864
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.760085
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.903419
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.056667
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.220857
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397126
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578093
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771498
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980014
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202409
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439892
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.697642
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978245
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284931
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621351
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976269
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.397209
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841896
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338221
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895653
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83916
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94345
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77601
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69195
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08077
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70227
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20105
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.757277
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.900427
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.05349
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.217441
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.393496
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581137
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.774765
(327.25, 7.27, 328.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983537
