¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
´(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00071
ª(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39139
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14448
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03958
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18724
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85349
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01641
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75032
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38527
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86634
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37462
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22205
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67059
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14458
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595192
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894305
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714097
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102346
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.533495
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039957
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656219
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37617
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13536
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04455
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1381
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79848
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37681
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85989
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41063
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92148
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78058
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45132
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91108
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599989
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.899573
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229124
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109217
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541151
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030944
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.64251
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36028
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12577
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04488
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12046
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74137
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48327
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97301
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49632
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14824
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2067
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6892
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20872
”(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.604646
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904688
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.234766
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115895
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.548605
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031902
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.628206
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34374
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11577
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04401
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12462
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68229
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59307
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08977
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62066
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54668
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47819
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50948
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.609162
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909647
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240239
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.605608
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555798
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039968
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613365
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32651
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1053
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04215
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1279
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62127
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70628
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21019
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01694
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96464
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72252
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.613534
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.914452
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245538
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.611482
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.018003
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047814
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6091
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30869
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09445
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03931
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13029
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56077
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82302
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33442
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4436
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40345
‹(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.617762
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.919095
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.250662
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617164
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.024337
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055392
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620222
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29022
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08319
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03549
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13184
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5878
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94341
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46255
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87772
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58725
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621842
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.923582
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25561
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62265
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.030452
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.489528
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630923
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2792
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07151
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03073
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13249
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61345
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06748
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3845
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33445
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625777
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.927904
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26038
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.627939
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.036347
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496618
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016617
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29099
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05943
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.025
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13226
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63772
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19536
(436.63, 13.99, 297.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81787
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.965575
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.856824
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.820232
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.797776
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.776614
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.756732
¢ (436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.738113
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.720719
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.704568
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.689616
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.675847
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.663265
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.651849
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.641588
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.632465
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.624478
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.617596
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.611873
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.607234
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.606308
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.632442
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.714296
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.819189
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.763321
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.735837
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.713141
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.691735
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.671596
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.652695
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.635025
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.618549
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.603267
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.589162
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.576209
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.564404
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.553733
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.544182
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.535743
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.528413
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.522185
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.517037
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.515444
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.532417
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.575201
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.666243
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.757844
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.71253
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.687189
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.664417
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.642932
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.622703
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.603698
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.585914
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.569321
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.553923
(436.63, 13.99, 297.58) (433.70, 8.50, 319.64) (0.81, 2.16, 0.81) Human 5.539675
