¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
³(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295054
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.38388
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61639
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85851
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1106
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37323
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.64688
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.93209
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303867
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.539829
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770627
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01973
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301198
±(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665222
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.194597
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.813051
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.337753
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930949
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60684
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38382
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28622
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34683
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62506
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32471
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82619
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02475
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.23135
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44633
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68188
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92933
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1871
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45566
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73551
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305698
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537822
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768465
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017394
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309584
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.674506
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220191
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.814276
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339133
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.932517
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60863
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38589
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28864
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34969
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6357
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32923
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70524
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90107
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10477
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31675
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.53731
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76687
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00804
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27174
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54652
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307485
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535987
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.766491
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015264
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317958
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683774
³(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245308
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.815451
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340458
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.934017
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61034
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38787
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29096
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35243
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64601
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33358
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58908
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78226
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98323
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19232
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40993
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63637
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87207
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11749
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37309
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3622
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309222
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53433
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.764704
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013334
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326314
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.702114
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269925
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816574
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341722
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935454
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61199
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38977
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29317
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35505
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66461
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33768
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47754
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66819
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86655
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07294
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28766
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51114
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74376
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20766
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67729
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16583
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31091
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532845
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.763106
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.011607
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334651
®(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722936
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29403
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.817647
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.342933
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.936824
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61356
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39159
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29529
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35756
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67095
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34166
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37048
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55876
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75462
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95842
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27914
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75753
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26431
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69421
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14057
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61087
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.312548
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531535
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761695
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010085
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342969
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743296
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317608
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818667
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344082
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.938131
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61505
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39331
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2973
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35994
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67703
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3454
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26786
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46331
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89126
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34336
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82163
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29735
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71872
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.16213
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6293
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1219
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314139
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530401
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.760475
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016911
—(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.351263
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.76318
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340644
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.819636
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345173
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.939369
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61647
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39495
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29922
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3641
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68286
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.29497
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53313
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96144
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41386
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89236
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3315
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75057
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.19151
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69429
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315679
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.52944
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759439
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024414
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359535
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.782577
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352422
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.820552
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.346206
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.940541
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61781
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3965
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30103
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3687
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68944
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30247
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.03722
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49028
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96951
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37245
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8001
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.30656
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84264
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315037
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.528656
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.758593
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031893
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367781
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.801475
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.353194
(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.821418
‹(397.13, 7.18, 360.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347179
