¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238323
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81538
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86955
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12286
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64435
ß(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42463
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52916
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03917
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202084
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433272
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683736
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955914
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252653
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577374
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.339003
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.371123
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.404978
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.440601
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.478034
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.517319
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.558499
(441.10, 14.07, 273.70) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 7.750944
(441.10, 14.07, 273.70) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 7.733066
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89343
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1443
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66367
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43803
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54896
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99691
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.204121
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435493
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686167
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958538
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255476
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.07946
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.10713
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.136412
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.167341
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.199948
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.23427
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.270345
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.308213
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.34792
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.389507
(441.10, 14.07, 273.70) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 7.875388
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17338
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6838
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46725
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57029
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9785
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206257
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437784
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.688618
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96123
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258441
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.865378
ú(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.890579
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.917318
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.945627
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.975533
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.00707
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.040272
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.075174
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.11182
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.187684
(441.10, 14.07, 273.70) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 7.971636
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20308
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70469
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4976
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59325
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.48004
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208437
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440176
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691175
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964014
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.672431
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.664943
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.687926
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.712382
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.738334
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.765814
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.794848
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.825468
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.857709
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.891605
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 7.1894
(441.10, 14.07, 273.70) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 8.173177
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23343
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72633
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52909
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.61778
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25588
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210699
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442594
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693861
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966911
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.711709
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.683591
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.656999
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.631904
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.608283
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.586108
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.596216
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.624511
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.654351
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.685772
(441.10, 14.07, 273.70) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 8.351575
ã(441.10, 14.07, 273.70) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 8.386749
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26175
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7487
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56067
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47474
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03872
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213033
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445103
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69657
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969873
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.752779
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.724484
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.697726
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.672475
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.648705
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.626392
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.60551
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.586041
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.567962
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.61465
(441.10, 14.07, 273.70) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 8.57583
(441.10, 14.07, 273.70) (440.48, 7.42, 297.18) (1.33, 0.85, 1.24) Fence 8.613404
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28093
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77185
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58916
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.29828
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83127
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.215429
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447704
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699385
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972915
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271226
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.767211
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.740279
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.714865
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.69094
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.668481
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.647463
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.627865
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.609668
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97465
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91813
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02598
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30073
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79576
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61859
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12697
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67627
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.217638
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450351
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 6.032818
ç(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976079
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274665
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.811824
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.78471
(441.10, 14.07, 273.70) (440.10, 7.42, 296.10) (0.48, 0.85, 1.34) Fence 6.759124
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797258
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288008
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846871
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4782
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17258
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98427
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92936
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03923
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32115
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82043
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67151
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.96056
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52612
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219286
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.837653
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.854381
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.872352
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.891588
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.912106
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.933928
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362022
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.80249
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296452
(441.10, 14.07, 273.70) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 9.00904
(441.10, 14.07, 273.70) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 8.983076
(441.10, 14.07, 273.70) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 8.959002
(441.10, 14.07, 273.70) (441.92, 7.42, 297.60) (1.43, 0.85, 0.88) Fence 8.936794
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94088
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05287
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34226
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84585
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74184
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93332
(441.10, 14.07, 273.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.3807
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.658237
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.672078
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.687099
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.703314
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.72074
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.739395
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.759299
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.780473
(441.10, 14.07, 273.70) (440.10, 7.42, 294.25) (0.59, 0.85, 1.38) Fence 5.802938
