¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
û(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62485
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88684
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76435
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70365
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9103
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.93157
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.271253
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536695
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825402
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142246
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02218
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464507
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960299
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519772
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15588
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88019
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68734
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55528
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59214
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66636
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84765
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79671
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7275
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94053
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.98706
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262382
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5261
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813796
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12948
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012832
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454083
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948574
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506518
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14073
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8556
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65892
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52319
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57533
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64517
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8081
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83219
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76647
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.98649
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.0268
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253492
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.515345
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802166
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116692
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003342
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443485
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936665
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493005
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12532
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83088
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6303
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49121
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5582
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62425
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76826
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86783
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81039
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.03524
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.06662
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244586
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503817
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790516
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599585
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993736
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432718
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.924562
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479297
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10967
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80604
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60161
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47003
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5408
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59825
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.72813
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90371
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85455
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.0842
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10785
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235667
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.494094
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77885
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592529
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984596
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421799
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912287
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465379
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0927
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78112
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57275
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45505
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52308
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56824
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68925
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93974
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89894
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.12721
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.17223
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.226737
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.484359
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767166
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587033
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9785
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4143
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902289
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452355
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07081
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75606
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54381
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43984
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50512
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53874
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65497
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97597
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94362
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.18081
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.21337
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217794
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.474616
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75547
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581421
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972248
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.407337
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894454
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443471
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0541
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73489
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51697
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42438
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48687
•(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50972
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62126
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01233
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9885
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2347
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.25257
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.208846
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464865
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22322
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575631
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965865
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.400182
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886432
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434387
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03799
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71645
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49567
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39972
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46094
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48121
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58815
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04888
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03361
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28887
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.31661
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199891
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.455107
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217868
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569722
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959289
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392859
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878188
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425076
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02174
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69785
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47426
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37473
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43142
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45319
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5868
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08561
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07894
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34029
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.38103
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190932
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445348
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212383
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563689
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952578
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385339
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869781
Ã(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.413288
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00539
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67917
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45269
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34955
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40168
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4257
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58926
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12248
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1245
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3948
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.44401
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.181972
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888475
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.206792
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557501
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945729
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377705
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861179
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39874
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98889
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66035
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43093
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32424
(396.38, 14.76, 307.86) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.12705
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39867
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59176
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15952
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17024
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44959
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.51233
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173008
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883306
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201063
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551184
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938708
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369894
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.852405
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384101
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.972322
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64138
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40909
(396.38, 14.76, 307.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29875
(396.38, 14.76, 307.86) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.04362
(396.38, 14.76, 307.86) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 13.01189
(396.38, 14.76, 307.86) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.98284
(396.38, 14.76, 307.86) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.90451
(396.38, 14.76, 307.86) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.88083
(396.38, 14.76, 307.86) (426.17, 13.53, 302.63) (8.74, 12.11, 17.84) Truck 12.85974
