¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6408
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19338
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59628
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50411
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23105
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00475
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9398
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22215
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58791
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47245
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17053
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93523
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82971
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26297
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57491
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4394
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1095
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86526
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73403
Õ(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31161
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5573
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39474
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04795
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79479
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65253
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31496
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53508
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35492
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98606
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72394
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57065
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29287
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.50822
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31471
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92373
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65267
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48841
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26704
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46121
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27409
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86112
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58104
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40584
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2375
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.61872
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.55607
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.49814
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.44487
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.39621
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.54292
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23309
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80969
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5092
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32301
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20428
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.108
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.0462
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.98903
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.93641
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.90493
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.00844
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 23.12363
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19173
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76336
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43705
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23996
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17419
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.67441
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.5629
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.5284
ü(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.64444
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.00487
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.5019
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 22.49692
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15006
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71665
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3647
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.39667
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14788
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.91916
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.73119
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.70535
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.8003
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.8257
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.78118
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.74107
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.70533
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.67392
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.64682
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.49113
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1081
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6696
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29953
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37165
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11824
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.59063
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.53167
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.47702
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.65841
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.3738
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.32974
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.29001
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.25456
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.22336
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.81062
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.04348
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06576
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62228
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24621
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.34142
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0853
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.17839
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.12019
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.06623
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.0291
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.03964
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.00997
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.98446
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.96309
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.94585
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.93213
‰ (383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.71201
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02326
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57467
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19263
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.08061
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.0141
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.78603
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.72858
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.67528
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.79063
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.97952
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.94983
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.9243
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.90179
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.94766
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.0106
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.91253
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980463
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50934
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09926
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.70204
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.63642
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.41229
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.35555
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.30291
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.41571
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.20964
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.98367
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.03501
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.09072
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.15086
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.21549
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.12103
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.894073
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41272
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99104
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.65154
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.27635
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.05599
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.99996
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.94794
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.89988
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.85573
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.56603
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.47292
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.5668
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.66574
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.65649
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 21.33784
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808342
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31736
û(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88435
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15249
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.41168
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.71604
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.66069
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.60929
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.88583
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.9959
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.59363
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723583
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22318
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77911
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09834
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.66521
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.70429
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.67439
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.64822
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.0797
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.14963
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.71009
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639854
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13022
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67527
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0415
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.93031
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.90886
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.87911
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 18.85312
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.28104
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.32636
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.82931
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570052
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03843
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57298
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98211
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.23191
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.12154
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.09195
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.06618
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.49016
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.53717
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.95132
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.514982
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947882
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4721
(383.10, 13.60, 308.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92012
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 20.63041
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.34271
(383.10, 13.60, 308.79) (361.19, 8.76, 278.06) (2.32, 3.50, 4.32) Truck 19.31331
