¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438491
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13823
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83667
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66386
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6087
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69732
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9823
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54306
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10583
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19063
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86107
‡(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224853
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468847
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734128
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023516
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340347
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688728
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073479
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514584
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998963
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.541467
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15571
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85674
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67755
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62642
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7183
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9034
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41891
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21004
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04837
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4567
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229038
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473373
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739053
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028886
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346271
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.695262
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080689
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521698
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012686
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556956
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17327
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87683
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69128
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64429
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74814
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82581
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15481
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31669
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93681
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08259
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232833
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477913
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744003
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034312
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352239
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701796
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087935
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528821
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.026453
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572474
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19096
µ(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89711
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71089
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66226
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79247
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75381
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05727
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42587
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0386
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23743
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482511
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748991
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039742
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358169
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70838
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095223
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535926
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035081
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.371249
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.298401
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.278108
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.259599
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.242908
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.227887
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.21464
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.20308
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.193224
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.185085
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.1786
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.173835
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.17077
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.171473
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.249545
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241686
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487117
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753993
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045241
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364204
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.715009
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102566
(345.10, 7.07, 384.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543011
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.323427
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.212893
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.173965
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.152264
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.132241
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.113937
(345.10, 7.07, 384.98) (327.01, 1.28, 370.84) (0.81, 2.16, 0.81) Human 8.09731
