¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
µ(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292225
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505453
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634181
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768349
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.912118
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06478
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22421
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39085
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56507
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79679
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04365
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30432
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25445
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.503285
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774608
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080226
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416244
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787359
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142499
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283957
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432094
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587341
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688328
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784089
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883718
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98743
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095354
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.207717
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324744
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446666
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.573658
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706052
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845374
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995904
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1531
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31737
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50852
¸(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74015
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98439
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24225
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251791
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500421
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77411
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079702
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415662
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786715
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141828
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283273
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431368
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550425
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641294
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73587
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834249
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936676
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.043282
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154226
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2698
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390171
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515574
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646309
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782558
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.929766
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08485
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24687
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45685
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68614
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92794
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18313
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249177
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497562
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773611
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07915
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415058
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786034
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142171
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283635
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419934
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506267
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596094
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689537
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.786777
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887939
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993246
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.102887
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217059
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335932
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459832
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588964
¸(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723543
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866323
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01935
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19195
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40765
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63479
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8742
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12686
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24652
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494711
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773082
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078567
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414432
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785315
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143498
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284983
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378557
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463901
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552676
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645061
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74115
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84119
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945277
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053637
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166429
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283951
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406399
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533954
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666918
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805631
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956544
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14712
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36085
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58596
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82314
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07344
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243905
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493572
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772521
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077926
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413723
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784556
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145785
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257694
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338815
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423214
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.511042
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60236
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697407
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796312
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899232
¸(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006388
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117944
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.234133
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355124
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481246
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612713
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749768
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903054
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10453
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31645
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53957
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77469
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02275
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2413
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493046
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771925
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077311
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412989
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.783758
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143302
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220454
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300735
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385397
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474012
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566164
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6621
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761916
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865829
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974003
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.086632
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203943
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326146
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453531
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586348
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.724839
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946614
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15889
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38257
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61838
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86734
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13048
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238704
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492463
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771301
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076606
(435.63, 13.88, 289.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41226
