¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.16735
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917081
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178061
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464766
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779774
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.130016
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519933
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952222
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.502226
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.588562
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27196
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05206
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90619
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85798
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94259
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80616
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77172
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.52141
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4923
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.9006
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.78187
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.716407
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.879871
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.055278
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.243408
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.448929
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.672369
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915312
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.176073
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462583
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.777637
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127644
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.517317
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525095
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022665
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.585838
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26884
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04839
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90191
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85292
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93665
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22322
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05625
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.50187
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45923
â(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.85274
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.69745
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.7148
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.878143
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.053851
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241706
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.447083
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.670361
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913743
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174297
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.46063
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775753
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125556
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072192
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523346
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020705
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.583599
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26625
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04544
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89849
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84901
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93204
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21775
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75803
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.48338
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4307
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.8058
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.62049
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.7133
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.876529
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052489
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240141
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.445387
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668514
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911912
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172733
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.458913
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.774274
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651879
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070959
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522024
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019229
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581835
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26422
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04327
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89592
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84627
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92879
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21382
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74264
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.05713
ñ(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.40547
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76281
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.5488
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.711906
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.875029
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.050872
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238713
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.443838
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66683
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910071
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17138
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457427
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274804
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651059
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070066
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521159
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.018243
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580575
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26277
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04181
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89424
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84458
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92684
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2115
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72922
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45375
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.38324
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.72371
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.48227
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.710618
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.873643
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.049378
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.237422
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.442437
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665305
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908407
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17024
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934685
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274371
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65056
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068109
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.52076
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017759
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579764
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26183
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04112
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89345
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84408
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92625
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21076
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71782
Š(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44178
(414.18, 14.54, 250.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00473
