¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.373143
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.24568
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906731
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.693072
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68693
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01905
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.29083
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.722019
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.817571
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.918943
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.026652
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.137331
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.246833
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.372835
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509322
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.655541
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.825291
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.07141
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.271765
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.489715
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902585
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191041
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509382
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.867053
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.275864
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746497
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.28097
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948276
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.741755
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74429
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09299
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.44851
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.723123
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.818739
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.92018
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.027963
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.138499
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.248069
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.373387
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509912
 (392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.656173
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824871
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.076805
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.277611
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.496071
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920323
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210604
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530913
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.890913
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.302699
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.777384
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.317476
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.991235
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.792099
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80368
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16949
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6137
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.724452
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.820144
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.921668
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.029541
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.139997
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.249654
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.374268
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.510852
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.657178
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.82451
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.082612
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283905
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502916
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.93866
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.230831
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553195
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915593
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.330469
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809346
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.355219
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035636
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.844138
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86513
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24847
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.7848
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.726007
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.821788
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.923408
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.031387
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.141824
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.251588
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.375477
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.512143
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.658559
Ÿ(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.824206
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.088833
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.290648
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.51025
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.957601
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.251732
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.576238
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941102
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359383
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.842401
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.394221
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.081506
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897908
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92871
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3302
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95532
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.727787
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.82367
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.925401
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.033501
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.143982
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.253871
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.377015
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.513784
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.660315
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823963
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.095469
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.297843
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518075
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.977154
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.273316
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.600053
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967457
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38937
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.876566
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434505
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.128874
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.953447
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99445
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41477
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12624
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.729793
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.82579
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.927647
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.035883
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.146472
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.256505
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.378881
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.515777
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.662446
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823779
¡(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102524
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30549
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.526395
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997324
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29559
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.624648
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.994662
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420324
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.911862
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.476094
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.177772
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01079
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06241
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50226
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31832
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.732024
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.828151
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.930146
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.038535
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.149292
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.25949
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.381078
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.518121
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.664954
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823652
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.109997
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.313594
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.535211
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.018121
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318562
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650035
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022736
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452258
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948306
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519013
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228228
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06999
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13265
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59273
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55445
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.734483
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.830751
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.932899
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.041454
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.152445
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.262826
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.383604
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.520818
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667839
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.825716
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117804
Ÿ(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.322156
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.544529
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.03955
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342242
(392.75, 14.26, 309.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676228
