¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ç(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67163
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.22879
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.20235
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.17953
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.1603
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.14465
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.13255
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.12401
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.11899
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.815502
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.044508
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293568
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565363
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331309
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681128
Ğ(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06768
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494104
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955274
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471329
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0526
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71212
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46664
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33806
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35564
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57265
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08584
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85532
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.35793
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.32403
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.2938
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.26724
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.24429
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.22496
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.20922
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.19704
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.18842
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.18336
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821373
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.050882
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.300512
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572958
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340199
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.690949
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.07854
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506883
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969517
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487323
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07068
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7327
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49025
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3655
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38789
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61002
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08508
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93187
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.42734
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.39326
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.36289
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.33618
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.31311
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.29366
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.27782
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.26556
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.25687
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.20943
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.827268
É(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057285
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.307487
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.029521
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349153
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700799
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089456
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519756
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983882
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503472
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0889
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75349
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51415
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39324
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42048
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61772
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08455
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00968
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.50091
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.46666
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.43611
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.40925
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.38605
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.36649
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.35054
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.33819
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.32942
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.28175
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.833191
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063715
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314493
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037691
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358128
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710703
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.100453
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532788
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99842
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519774
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10735
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7745
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5383
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42127
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45346
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65931
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08429
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08862
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.57872
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.54428
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.51356
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.48654
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.4632
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.44351
Ë(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.42745
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.415
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.40615
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.35824
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.839135
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070171
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752749
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.045893
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367169
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720665
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111503
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545752
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013066
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536238
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12597
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79568
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56267
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44964
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4868
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70162
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08434
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10555
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.66085
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.62621
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.59531
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.56813
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.54463
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.52481
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.50863
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.49608
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.48715
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.43898
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.845102
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076652
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760334
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.054155
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376224
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730666
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122572
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558064
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027847
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552835
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14472
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81711
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58732
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47825
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52048
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74471
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08469
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09209
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.7474
Ö(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.71255
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.68145
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.6541
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.63044
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.61048
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.59417
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.58151
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.57249
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.52405
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.851091
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498144
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767909
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062466
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.385299
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740706
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133695
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570468
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04277
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569574
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1637
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83873
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61221
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50718
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5545
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78854
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11039
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1246
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.83847
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.80338
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.77209
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.74454
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.72072
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.70061
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.68417
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.6714
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.66228
(439.42, 14.88, 251.84) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 18.61355
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857101
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505116
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775487
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070775
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394433
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750787
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144868
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582925
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057807
(439.42, 14.88, 251.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586494
