¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.592518
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56695
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00784
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52107
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31504
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48479
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28116
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476507
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.66165
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860914
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075921
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308642
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561229
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836237
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136765
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466475
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829688
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231773
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679136
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179815
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677147
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19928
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78316
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47098
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50515
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9403
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45243
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2418
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39197
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15986
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.46973
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654352
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853067
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067486
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299501
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551256
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825397
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124903
‰(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453442
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815314
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215798
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66136
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159908
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.640673
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15865
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73765
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39838
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44437
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86469
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40147
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17063
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30195
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04229
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.463099
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.647215
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845422
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059214
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.290522
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.541533
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814795
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113342
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440707
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801288
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200283
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644043
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140471
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.605135
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11912
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69343
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33917
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38456
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79041
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35196
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10157
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21461
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92839
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456629
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640298
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837915
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051137
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.281798
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532039
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.804479
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.102031
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428327
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787638
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185133
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627175
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111288
ƒ(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570549
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08069
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65041
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30191
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32581
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71745
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30382
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03447
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12994
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81809
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45032
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63355
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.830676
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043272
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273313
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522841
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794407
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091022
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416226
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774314
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170389
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61073
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080887
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536973
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04823
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62415
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27242
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26801
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64584
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25711
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96944
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04789
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71132
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.444165
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.626936
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823541
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.035629
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.265035
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513839
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7846
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.080292
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.40448
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.761357
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156013
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594758
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052046
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.51312
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02578
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59898
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25651
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21121
„(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57474
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17333
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90638
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96839
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60803
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.4382
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.620504
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.816632
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.028173
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256939
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505068
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775072
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069897
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393029
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.748729
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.142044
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57916
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034517
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493718
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00414
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57475
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25029
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19059
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50202
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0824
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84526
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89141
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50812
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97198
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.432381
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614247
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.809916
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020906
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249061
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49654
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765752
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.059738
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381901
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736447
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128451
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564056
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011282
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475056
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983414
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55156
(337.85, 7.57, 338.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24474
