¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094595
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.4483
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826993
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247952
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719296
‡(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.252564
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.873337
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58562
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40339
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37172
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52262
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91284
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56309
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9029
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90609
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48382
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1063
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.568
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13373
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991401
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234736
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.500006
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790233
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108146
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450797
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829762
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251106
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722893
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.25764
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.879136
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59137
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41042
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.53256
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92494
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57337
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92333
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.22345
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82685
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40273
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89273
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993368
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236886
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.502353
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792805
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.11042
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453306
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832542
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.254328
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726505
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.262684
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.884897
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5969
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4174
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38824
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54241
ƒ(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93696
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.58375
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65263
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56113
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18465
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70528
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81906
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995327
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.239018
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504682
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795359
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112704
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.455826
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835338
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257561
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.730133
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.267694
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.890622
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6024
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42432
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39641
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5522
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94889
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59422
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67147
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66479
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54933
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57346
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.997272
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.241135
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506994
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797894
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458359
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.838146
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260805
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733773
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.27267
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.896306
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60788
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43118
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40451
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56191
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96073
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.60479
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.69018
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.74982
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33892
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999201
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.243236
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509287
î(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800409
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117305
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460902
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840964
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.264065
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737428
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277612
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901953
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61334
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.438
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41255
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.57154
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97247
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61544
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70875
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73392
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.58883
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.001115
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245319
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511563
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802904
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119621
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463455
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.843795
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.267333
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.741094
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.282514
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.907553
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.61876
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44475
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42053
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58109
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.98412
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62618
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.72717
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71978
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.63898
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.003014
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.247386
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51382
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.805379
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121943
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466018
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846677
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270611
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744772
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287378
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.913115
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62417
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45144
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42842
í(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59056
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.99567
(332.00, 7.36, 373.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.63701
