¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26707
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.06948
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.04892
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.71302
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.5505
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59399
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.03681
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.27828
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070879
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297837
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543741
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812843
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113689
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443842
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807697
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21069
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6593
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14312
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685143
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29758
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96498
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70618
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.76311
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.73843
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.71613
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.69619
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.72034
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.5601
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68812
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.12298
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36498
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.072446
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.29951
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545549
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814194
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.115185
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445464
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809513
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212695
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661533
Ñ(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146733
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68922
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30222
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.973
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70114
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.43067
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.4067
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.38504
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.36568
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.72795
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.57008
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78658
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23215
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53305
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074058
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.301287
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547434
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815613
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116711
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447181
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811416
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214788
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663886
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150499
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.693478
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30704
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98139
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71072
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.11861
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.09531
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.07425
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.30751
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.73584
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.58044
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92331
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38845
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.7075
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075758
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303071
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549401
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817162
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118358
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448934
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.81335
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216955
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666287
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154419
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697881
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31204
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99018
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.85009
à(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.82519
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.80251
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.78203
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.31395
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.74402
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.59118
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22415
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.57145
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.86468
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07751
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30498
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.55148
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819419
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119993
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450778
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815372
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219177
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668785
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158504
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.702453
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31726
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99937
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.57312
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.54887
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.52678
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.50682
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.32061
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.75249
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.60229
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53585
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79712
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.079291
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306928
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553616
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821741
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121685
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452651
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817475
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221493
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671371
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162731
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707235
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32268
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00896
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.3119
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.28826
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.26672
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.24727
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.3275
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.76124
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.61378
Û(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85885
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03095
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081193
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308958
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.555829
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824147
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123444
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45459
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.819604
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.223878
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67401
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167148
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712173
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32829
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.11222
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.08533
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.06054
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.03783
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.19091
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.33461
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.77028
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.62565
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.16405
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28626
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82914
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81869
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81308
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81231
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.81638
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.82529
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.083133
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.31108
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558093
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826621
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125297
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456596
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821835
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226314
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676743
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1717
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717336
(435.08, 14.19, 307.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3341
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.16134
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.13431
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.1094
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.08656
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 10.19682
(435.08, 14.19, 307.69) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 11.34194
