¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
«(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314775
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88847
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46902
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11747
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83214
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62063
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51537
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53918
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71352
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08132
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.655
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56203
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.72351
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.219289
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.449526
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698797
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96293
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248715
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560505
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90195
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277341
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691987
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152252
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665942
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2429
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82289
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39614
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03593
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74286
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5199
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40084
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40782
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56965
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91846
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4258
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.3405
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46061
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.98599
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.19558
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423894
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671034
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.933156
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.216335
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525136
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863161
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234677
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644759
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099708
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607223
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17677
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75878
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32487
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95636
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65582
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42179
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28941
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28012
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42189
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75178
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73921
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.12647
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.20401
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.68024
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.172156
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398569
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64359
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903806
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184405
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490283
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82497
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192619
¡(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598289
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048069
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549453
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11178
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69613
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25533
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87863
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57098
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32623
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18096
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15598
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27844
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5841
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24118
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91723
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.95499
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.38605
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.149624
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373537
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616525
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.874821
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.152895
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455906
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.787298
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151172
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552507
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997192
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.492683
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04795
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63492
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1874
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80283
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48832
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23317
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07546
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03539
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13917
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42156
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06259
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.71716
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.71268
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.10295
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128796
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351009
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591303
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84708
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121833
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42198
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750159
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110366
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507434
™(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947195
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436854
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985241
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57509
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12101
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72884
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40772
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14256
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97283
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91815
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00403
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73333
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8897
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5238
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47804
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.83042
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.108213
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328808
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567258
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82144
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093962
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390697
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714905
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070483
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463041
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897988
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381934
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923635
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5166
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05624
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65661
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3285
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05432
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87298
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80423
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87283
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32806
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72233
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.33333
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.24603
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.56804
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.087826
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306832
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54351
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796139
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066491
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360758
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682155
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034521
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422512
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851689
”(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328852
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863092
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45947
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99295
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58614
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24953
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96843
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77586
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69352
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26127
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19121
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.56107
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15221
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.02808
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31449
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067747
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285153
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520028
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771184
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.039429
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331259
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649891
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999121
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383462
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.808421
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.280682
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808434
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.402
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93322
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51831
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17257
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88481
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68134
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45357
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90753
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05851
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40424
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97748
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81624
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.06058
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047852
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263701
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496882
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746568
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012703
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302163
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618127
(431.80, 10.30, 364.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964271
