¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3251
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71686
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15858
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93115
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97588
(419.83, 13.47, 325.45) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.84771
(419.83, 13.47, 325.45) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.90818
(419.83, 13.47, 325.45) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.9731
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71507
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090164
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.505314
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967223
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484122
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08872
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78253
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56329
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44928
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48303
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63807
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0552
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81455
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84251
(419.83, 13.47, 325.45) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.40342
(419.83, 13.47, 325.45) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.41227
(419.83, 13.47, 325.45) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.47324
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689057
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.06144
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473414
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931621
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444134
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04058
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72732
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5107
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38816
Å(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40398
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55928
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95184
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69824
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.711
(419.83, 13.47, 325.45) (430.65, 7.28, 295.18) (0.94, 0.85, 1.43) Fence 20.56911
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66301
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032654
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441448
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.895968
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40412
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992319
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67206
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45344
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31892
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32261
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48051
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84859
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.58226
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58016
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.92166
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88221
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636843
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003746
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409429
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860187
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363998
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.943991
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61672
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38949
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24974
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24146
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40182
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74552
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46664
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44999
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59377
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67143
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.92163
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.42943
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.40556
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.49822
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.76941
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610606
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974791
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377316
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.824411
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.323855
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895597
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56136
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32556
×(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18062
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1605
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31484
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64261
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33982
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30779
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.81145
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.83366
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.85979
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.40072
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.35075
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.41105
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.64193
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584301
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945775
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.345164
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788569
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.283672
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847162
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.506
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26167
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11168
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07977
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21906
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54218
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21335
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96829
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.75424
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.77621
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.80208
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.38065
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.3105
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.35103
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.51983
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557955
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9167
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312927
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75268
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247174
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803915
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45063
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19785
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04288
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99931
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12374
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44872
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08743
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59471
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.70106
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.7228
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.74843
Ú(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.778
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.27473
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.29555
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.43892
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.88867
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532744
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887621
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280708
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.719875
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211317
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76345
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39525
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13407
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97427
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91914
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02887
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35046
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99879
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23551
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87996
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.67339
(419.83, 13.47, 325.45) (429.26, 7.40, 296.44) (1.53, 1.04, 0.98) Fence 19.88974
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.35414
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.2434
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.24456
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.36358
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.67982
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510562
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858441
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250955
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687785
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175354
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722901
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34207
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0704
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90582
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83924
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93443
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23715
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91781
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18873
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.469
(419.83, 13.47, 325.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35457
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.73894
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.35754
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.21649
(419.83, 13.47, 325.45) (427.85, 8.02, 293.40) (3.24, 2.43, 2.91) Tools 22.19801
