¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375176
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53283
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22542
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90931
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09317
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2418
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.3377
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.27455
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.25172
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.23312
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.21854
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.20792
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.20126
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841384
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03479
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24268
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466741
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70882
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971126
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219647
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478924
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754795
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049816
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369904
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.71828
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09875
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.508293
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07349
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70342
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41976
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9871
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01898
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.29513
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.07726
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.05173
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.03854
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.02878
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.02236
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.01938
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.01977
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.10284
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856908
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051429
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260556
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485997
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729638
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993728
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263935
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526656
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805645
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104856
£(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429601
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783261
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167571
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623982
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22976
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8804
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58604
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15395
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94455
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.2772
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.06988
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.04663
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.03642
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.02965
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.02622
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.02624
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.02959
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.11567
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87264
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068336
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278744
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505612
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750848
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016706
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305836
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.575466
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85776
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161196
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490744
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.845645
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23187
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725898
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3917
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06413
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74292
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32694
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86979
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75803
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.2756
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.23931
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.23685
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.23842
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.24407
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.25401
(327.28, 7.00, 327.76) (332.06, 1.82, 296.89) (0.81, 2.16, 0.81) Human 17.26837
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.888621
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.085513
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297194
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525523
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772365
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040092
†(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331299
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625359
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911063
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21828
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547505
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906023
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297789
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829876
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55945
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25491
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9054
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50639
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79488
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86055
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.70486
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.17411
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904876
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.102913
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315983
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545778
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.794296
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.06386
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357175
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.676372
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963368
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270636
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604321
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967887
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365455
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936021
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73338
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45314
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07376
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69264
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71978
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96099
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72948
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57914
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921382
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120641
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335041
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.566329
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816562
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087996
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383503
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700425
(327.28, 7.00, 327.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012884
