¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
±(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233532
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17661
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75647
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39099
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11772
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93622
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84856
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92423
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20361
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96467
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21044
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.67034
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.403104
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580647
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.771487
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.976962
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.198901
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43926
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700366
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970819
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.262379
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580912
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930305
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315143
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72998
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153887
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.623038
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14492
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72147
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35167
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06456
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87833
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7704
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83627
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08213
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8009
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02877
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394602
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.571548
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.155392
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.129293
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.104448
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.13489
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686919
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956293
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246554
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563624
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911304
Û(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294187
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707454
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.129056
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595526
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11429
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68771
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31379
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02028
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8225
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70509
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75135
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96476
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64272
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85373
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.48005
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.38627
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.174102
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.146772
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.120722
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.147516
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.255486
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.369153
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.618117
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231136
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546772
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892817
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273827
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685682
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105074
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568957
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08474
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65342
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2773
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97903
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76862
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64351
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66939
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85136
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48998
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68505
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18251
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.195075
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.16648
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.139194
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.259103
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.459481
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.582516
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.712361
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.849557
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.994706
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.206918
â(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.563771
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254045
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66467
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.081914
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543339
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05626
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61865
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23662
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9362
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71657
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5842
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5903
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75574
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3425
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52033
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86114
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.188451
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.159895
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.132648
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.246162
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.464863
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.70375
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.965694
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.254133
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.429804
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.608644
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.79908
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.002223
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.391644
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.059599
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518665
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02876
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58916
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19654
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89091
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65077
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51637
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51405
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6668
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20006
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.32758
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.50382
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.182865
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.154343
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.127128
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.233372
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.450924
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.688505
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.948954
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.23567
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.552765
ó(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.905253
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.299327
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.61013
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.869145
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.148058
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.465912
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0023
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56093
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1579
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84727
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5985
(396.92, 13.77, 246.86) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.26084
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43535
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58116
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06259
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14182
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16175
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.178313
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.149818
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.122629
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.220729
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.437151
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.673446
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.932423
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.217442
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.532569
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.882758
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.274118
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 7.714262
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.212805
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 8.782069
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471982
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976859
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53387
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12063
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80524
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55513
(396.92, 13.77, 246.86) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.07096
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35084
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49871
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92984
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.96279
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89033
(396.92, 13.77, 246.86) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 13.05373
(396.92, 13.77, 246.86) (385.65, 8.43, 272.44) (1.19, 1.64, 1.19) Tools 12.97497
(396.92, 13.77, 246.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.347453
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.146315
(396.92, 13.77, 246.86) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 5.119146
