¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5937
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.296064
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573916
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878829
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188202
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505498
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835898
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.164046
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522614
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.923548
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381176
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.971519
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.90377
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.87612
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.85073
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.75189
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.73107
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.71241
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.6959
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.68152
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.74434
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.73411
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.65102
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.64504
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.64114
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.93279
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.90861
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.88913
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025387
ë(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278045
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554193
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857131
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190894
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515353
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850989
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180506
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542731
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959593
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421139
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01031
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.88409
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.8565
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.83115
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.73249
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.71171
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.69309
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.67661
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.66225
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.72496
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.71475
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.75111
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.73461
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.38703
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.74258
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.74899
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.76005
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008896
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.260103
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534532
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835514
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167036
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52536
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866462
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19736
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575984
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996275
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461823
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04901
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.8666
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.83905
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.81375
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.71525
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.6945
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.67591
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.65946
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.64513
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.70774
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.69754
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.7028
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.42156
ç(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.71975
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992503
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242199
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.514923
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813974
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.143248
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507507
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882298
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.225471
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609776
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03359
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503242
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08766
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.85128
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.82378
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.79851
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.70015
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.67943
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.66087
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.64444
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.63013
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.69265
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.68248
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.68772
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.2301
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.97611
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.224336
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495395
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7925
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119565
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481256
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878968
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256714
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.64414
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071546
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545388
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12619
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.83812
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.81065
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.78541
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.68717
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.66648
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.64794
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.63153
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.61724
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.67969
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.66952
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.24182
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959816
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206566
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475928
å(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771134
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095977
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.455109
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840879
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28723
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679082
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110159
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58829
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16463
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.8271
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.79965
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.77444
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.67631
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.65563
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.63712
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.62072
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.60645
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.66883
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.65868
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.69387
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.943557
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.188845
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45655
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74985
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072512
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426745
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.803175
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238201
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714592
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149417
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631915
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20294
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.8182
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.79079
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.7656
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.66754
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.64689
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.62838
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.61201
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.59774
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.66008
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.00009
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.92536
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.89727
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.87313
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85291
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.8366
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.82417
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928753
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.171164
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437252
ã(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728664
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049156
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393053
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765847
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189676
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688466
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189365
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676314
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24111
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21083
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.78404
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.75886
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.66087
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.64023
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.62174
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.60537
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.59112
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.92364
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.25355
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62683
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62079
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.61858
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62019
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.62563
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.6349
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.917702
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153602
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.418021
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707554
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025441
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359694
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7289
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141645
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634237
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192175
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.721475
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27912
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20537
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08468
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11657
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.65628
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.63565
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.61717
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.60081
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 10.58656
(413.87, 14.52, 245.82) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 11.23537
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.78169
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77177
(413.87, 14.52, 245.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76571
