¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13035
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28458
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626456
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003636
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421824
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856095
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342056
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904642
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31818
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7445
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21855
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02188
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70475
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1486
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14342
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82394
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93548
•(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.44392
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6895
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.00546
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.00566
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.36757
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.35607
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.58564
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980137
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292027
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.634663
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012749
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431965
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.862931
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345547
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908598
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30483
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73001
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19404
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96944
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63628
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0325
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31398
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88655
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0184
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.63154
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.86545
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.15347
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4869
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.43863
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.52194
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.74127
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986831
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299394
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.642762
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021709
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441906
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86974
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348892
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.902229
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29214
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7162
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17193
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91819
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56923
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91451
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46268
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94829
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.10024
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.04967
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.32656
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.64987
™(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.01696
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.90718
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.02772
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.90353
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993399
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306605
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650708
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030512
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.451684
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876507
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352001
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891073
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28005
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70305
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13675
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86815
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51373
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73546
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57516
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00913
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.18095
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50759
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.82023
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.17762
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.57567
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.40861
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.42311
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.21828
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.07261
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999841
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313652
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658503
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.039147
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.459195
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883226
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354972
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88052
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26861
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68307
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10258
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81923
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45967
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9718
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62284
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06903
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.26048
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.99825
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.34542
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.73413
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.16071
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94054
’(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95814
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.18608
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006151
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320595
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666147
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047574
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.46524
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889898
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361332
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87055
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25779
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6525
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06948
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77149
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40689
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22008
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66877
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12796
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33881
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.52061
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.89951
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.31711
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77001
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50066
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.52125
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.04453
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01235
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.32739
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.67362
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055869
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471233
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896543
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368732
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861112
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2403
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62289
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03742
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72491
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35541
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50713
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.7139
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1859
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.52638
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49434
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.46696
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.4442
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.42605
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.41249
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.07204
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.48021
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.92444
˜(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.40177
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.08705
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.11055
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018393
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33401
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680959
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063941
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477184
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903127
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376085
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852293
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21373
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5942
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00635
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67942
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30515
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74634
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75819
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24281
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49162
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.65022
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.08537
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55434
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.05428
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.69792
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02434
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340522
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688112
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.0719
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48308
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909684
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383371
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837564
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18797
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56643
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97629
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63504
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29275
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83161
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.98005
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.96542
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.97257
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.06411
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.05388
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04717
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04399
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04432
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.04817
(404.57, 7.09, 361.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.05554
