¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77863
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2513
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60904
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10432
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86705
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69259
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54203
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52846
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69853
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384228
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665773
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.000315
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345932
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715837
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.126637
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.621245
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.145164
ì(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.762055
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42674
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21696
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87361
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89243
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10039
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.449
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93391
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64117
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48661
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.49088
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41421
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6642
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363794
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.638511
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.970111
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316373
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683091
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.090169
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.576807
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.094993
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.703197
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3594
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13107
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77503
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77741
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95243
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29213
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76786
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42085
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28599
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45406
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35332
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.54199
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34341
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616098
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939932
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.286942
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650503
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.053896
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53266
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.045181
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.639091
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29273
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04622
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67786
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66419
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81183
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13552
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60214
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21973
ë(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09052
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.42052
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.32894
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43919
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323077
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593873
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90979
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25765
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618081
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017827
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484509
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.99574
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.569049
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22674
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96242
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58212
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55275
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68873
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96631
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42283
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02999
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90004
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39028
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30801
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.40924
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302801
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571717
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879688
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.228498
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.58583
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.981965
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.433294
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.946672
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.513351
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.16143
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61301
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48781
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44308
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55968
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80527
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24743
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84459
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70173
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36333
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29041
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38297
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282585
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549632
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849638
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.199494
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.553755
ë(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946316
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.383639
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897986
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.458133
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09679
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52235
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39484
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33514
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43283
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67263
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07589
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66343
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4909
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24322
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.27619
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36029
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.262434
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527626
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.81965
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.170641
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.521863
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.910885
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.344058
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.849686
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.40339
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03284
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43432
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30329
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22893
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3082
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54242
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91455
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4864
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27735
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80418
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.26534
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.3413
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.24235
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505701
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793633
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13754
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490157
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875678
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304747
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801779
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.34913
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6062
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35449
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21306
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12441
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18572
õ(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41458
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78134
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31342
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06906
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.23355
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2437
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32587
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.219044
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.483861
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769707
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104413
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.458642
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.840701
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.265714
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754267
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.295358
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54408
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27558
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12568
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02158
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0654
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28912
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64346
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14623
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86588
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0277
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19037
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.190225
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462111
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745887
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07139
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.427324
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805956
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226958
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707157
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.242079
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48345
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19761
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0368
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92067
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94713
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15432
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4973
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99398
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66763
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86666
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14053
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.161385
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440453
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.722178
(431.54, 12.51, 338.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.038482
