¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
²(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13417
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78105
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02351
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758885
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962366
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182021
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419796
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677921
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9591
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266479
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606873
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990286
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337559
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662582
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01579
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400908
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.866618
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74199
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86543
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.1271
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761765
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965514
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185414
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423462
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681907
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963428
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271191
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616136
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000521
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341026
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.666324
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019875
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40537
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.958961
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89137
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92754
(431.53, 12.28, 340.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.21346
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580351
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31085
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16425
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41853
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53135
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67947
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36129
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17585
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.3759
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569502
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29821
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14938
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4345
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58973
»(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45803
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.17653
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97015
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10354
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557304
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28402
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13268
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44588
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64402
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26059
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99285
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76592
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83397
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.92266
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543796
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26826
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11411
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45265
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74148
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08084
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81036
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56321
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.56719
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64892
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528926
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25094
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09375
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45474
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87332
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90149
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6291
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35545
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31402
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36746
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512693
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23214
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07164
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4522
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69048
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72262
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43894
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14003
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.06952
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09028
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495231
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21183
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05528
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44675
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50982
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54039
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23091
¼(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92662
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81776
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.81734
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476472
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18998
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04974
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43971
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36036
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32854
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02482
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71534
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56928
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.54865
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.456438
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16672
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04102
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3937
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21027
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11832
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82084
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50618
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32417
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28415
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435141
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14198
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02911
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32214
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05967
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90983
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61897
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29919
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08241
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.02382
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.412666
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11589
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01402
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24804
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90873
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70316
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42024
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09445
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.84403
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.75547
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89573
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388965
(431.66, 12.27, 340.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08838
