¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14074
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35879
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.43713
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.68712
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02365
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87057
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10252
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.20086
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.388471
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683845
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.00516
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.356224
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.729096
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.134304
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579233
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07325
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60938
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19725
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85996
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60805
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45084
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3956
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48376
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73678
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.09053
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96218
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20206
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518207
Ù(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550155
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705162
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.023774
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.376595
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.749062
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.156254
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.603716
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10042
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63529
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22673
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89289
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64551
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48898
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43324
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52324
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78612
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.15885
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05595
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30403
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536021
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827703
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.902062
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05745
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396555
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769259
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.178463
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628495
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1276
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66162
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25681
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92636
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68129
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52784
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47512
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.56445
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8316
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.31599
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.13972
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.4083
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.1102
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.04863
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.02718
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.01124
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.00084
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.0343
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553967
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847152
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165507
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.30433
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.435322
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789685
ä(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.200781
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.653571
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15267
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68836
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28723
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96037
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7176
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56743
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.51785
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60973
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8782
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.38347
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.20972
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51502
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.24311
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.14773
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.10785
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.07441
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.04729
(378.47, 15.97, 283.54) (397.65, 8.63, 314.90) (0.81, 2.16, 0.81) Human 24.07775
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572017
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866722
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182215
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514292
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654196
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.810344
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22336
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.678943
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17752
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71552
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31791
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.99502
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.75452
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60258
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56142
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65598
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92595
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45239
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28154
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62414
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.59019
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886447
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199102
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532668
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896345
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.021502
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.246577
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.704606
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2023
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74309
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34905
Ô(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03023
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79208
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63835
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60213
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.70322
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97485
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52275
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.35518
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73579
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608506
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906308
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216168
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551231
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916615
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316501
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.408609
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.730562
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22746
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77108
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38067
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06463
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82926
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67484
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63986
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7483
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02544
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59474
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43067
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8499
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6269
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923728
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233416
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937112
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338957
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765284
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825871
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.25298
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79991
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41275
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09885
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86652
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71214
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67844
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79207
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.07874
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66767
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.508
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9666
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645425
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93978
å(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250804
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.588928
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957767
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361641
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805631
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09308
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27886
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82899
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44531
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13361
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.902
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75294
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71826
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83681
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1376
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74209
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.61376
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09117
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.664049
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.955976
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268391
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608084
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.978691
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.38456
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830885
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30353
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46557
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85845
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47833
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16891
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93599
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79447
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76232
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88254
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.20123
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81801
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.69678
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.23743
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682788
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972288
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286116
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627355
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999786
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.407701
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856402
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33116
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81865
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90217
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51172
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20476
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97062
ê(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83129
(378.47, 15.97, 283.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80722
