¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176866
(440.21, 13.82, 275.49) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 20.98045
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622887
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381369
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738251
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135657
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577856
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072773
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643682
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28679
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01413
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84764
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14697
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46433
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80128
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35633
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16895
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6394
×(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35593
(440.21, 13.82, 275.49) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 22.63178
(440.21, 13.82, 275.49) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 22.53629
(440.21, 13.82, 275.49) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 21.58511
(440.21, 13.82, 275.49) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 21.0514
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.608085
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365067
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719506
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114834
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554634
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04669
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612549
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25929
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98249
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81786
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26081
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58457
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92849
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00447
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50116
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99506
(440.21, 13.82, 275.49) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 21.16853
(440.21, 13.82, 275.49) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 21.46722
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.58036
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.52125
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.46628
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.4154
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.36854
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.32568
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593216
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348717
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700638
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093902
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531267
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020451
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.581174
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23152
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95056
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7808
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37821
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70865
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05984
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36856
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85117
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90068
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.16683
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.12619
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.09381
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.07039
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.05074
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.03485
×(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.02267
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.01422
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578282
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.872235
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681637
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072833
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507771
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994068
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.549587
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20004
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91839
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74344
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49932
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83671
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29794
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71307
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4236
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.00805
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.97379
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.94905
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.92806
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.9108
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.89726
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.88741
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.88125
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.87878
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56329
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855793
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66255
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051644
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.484146
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967567
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.517809
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16366
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88599
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70584
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62424
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96889
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93186
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07624
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48025
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.93108
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.90265
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.87798
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.86193
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.84969
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.84114
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.83626
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.83506
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.83753
(440.21, 13.82, 275.49) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 23.31117
Í(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548243
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839294
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.158884
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030366
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460388
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940918
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485826
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12707
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85332
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66798
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61747
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10534
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62648
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96406
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16651
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.93777
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.91437
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.89471
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.87877
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.86798
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.86467
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.86504
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.86909
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.87682
(440.21, 13.82, 275.49) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 22.13566
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533143
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822745
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.140666
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008962
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.436534
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914184
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453674
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09028
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82047
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62987
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57281
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24621
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14059
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16673
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23676
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.02672
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.00863
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.99427
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.98362
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.97669
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.98047
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.988
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 18.99924
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.0142
(440.21, 13.82, 275.49) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 22.05281
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517998
Á(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.806145
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1224
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.471845
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.412605
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887332
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421342
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05332
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77844
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59156
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5279
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65363
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06918
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24088
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30902
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.22988
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.21905
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.22384
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.23378
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.24748
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.26496
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.28623
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.31133
(440.21, 13.82, 275.49) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 19.34026
(440.21, 13.82, 275.49) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 22.72646
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50281
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789504
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.104092
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.452163
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388548
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86041
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390448
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01621
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73564
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55304
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48277
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59485
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99741
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31644
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3833
(440.21, 13.82, 275.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04267
(440.21, 13.82, 275.49) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 22.33274
(440.21, 13.82, 275.49) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 21.85358
(440.21, 13.82, 275.49) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 21.75559
(440.21, 13.82, 275.49) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 21.95942
(440.21, 13.82, 275.49) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 22.55766
(440.21, 13.82, 275.49) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 23.28981
(440.21, 13.82, 275.49) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 23.43355
(440.21, 13.82, 275.49) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 23.1135
