¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
·(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213459
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324257
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728793
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094249
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479829
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901602
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36476
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64127
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74572
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55996
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46661
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41048
·(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.39831
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667274
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817441
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975898
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14334
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320485
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508093
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707164
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918637
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107769
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300543
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585922
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.935982
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.306729
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711545
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15525
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64364
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39083
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94108
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7765
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70801
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67203
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59915
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.711559
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864004
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024871
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194942
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.374872
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565626
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767992
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983118
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212112
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456364
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78448
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.141284
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530238
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955798
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42325
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2175
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26324
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13535
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99962
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95851
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86691
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80736
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.756952
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911682
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07511
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24786
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430747
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624627
·(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830491
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049377
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282527
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567633
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940547
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356213
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.765599
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21353
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7068
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80776
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45001
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33505
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2218
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.20976
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06247
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02316
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803411
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960576
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.126557
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302133
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.488047
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685256
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894661
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117482
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382518
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077643
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.506903
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98082
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48592
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00719
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68646
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64273
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54166
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45193
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44366
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30852
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26261
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.851049
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010652
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.179334
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357812
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.546848
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747476
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960606
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206659
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497919
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816613
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219582
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663139
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15363
·(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69876
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22971
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86131
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84158
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75547
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68369
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68515
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57367
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68948
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899803
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061979
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233436
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414865
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607238
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.811344
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03931
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317409
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617164
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950496
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36657
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.825227
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33319
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8988
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15714
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0414
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04678
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97679
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91784
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93578
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84917
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949762
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114622
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288903
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473461
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.669123
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.879895
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145725
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431742
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740381
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.089018
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518812
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99337
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51987
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15408
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3566
(420.57, 14.29, 319.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.22703
